date,ticker,open,high,low,close,volume
,,DIA,DIA,DIA,DIA,DIA
2018-01-02,DIA,248.33999633789062,248.47000122070312,247.22999572753906,213.2517547607422,4454900
2018-01-03,DIA,248.32000732421875,249.22000122070312,248.07000732421875,214.05133056640625,5528600
2018-01-04,DIA,249.9600067138672,250.9199981689453,249.6199951171875,215.47007751464844,4932900
2018-01-05,DIA,251.3800048828125,252.85000610351562,250.97000122070312,217.29287719726562,3349200
2018-01-08,DIA,252.75,252.97000122070312,252.22000122070312,217.18109130859375,3847500
2018-01-09,DIA,253.1999969482422,254.2899932861328,252.72000122070312,218.2387237548828,5031400
2018-01-10,DIA,253.1699981689453,253.92999267578125,252.4499969482422,218.06675720214844,2357600
2018-01-11,DIA,254.0,255.6699981689453,253.85000610351562,219.77767944335938,2760400
2018-01-12,DIA,256.6300048828125,257.9700012207031,256.4800109863281,221.75538635253906,3678400
2018-01-16,DIA,260.2699890136719,260.75,256.9100036621094,221.66940307617188,8102900
2018-01-17,DIA,259.260009765625,261.19000244140625,258.5400085449219,224.48095703125,6144400
2018-01-18,DIA,261.239990234375,261.32000732421875,259.3800048828125,223.6900177001953,4860200
2018-01-19,DIA,260.04998779296875,260.54998779296875,259.2699890136719,224.14071655273438,4057600
2018-01-22,DIA,259.70001220703125,262.010009765625,259.6300048828125,225.37957763671875,3359900
2018-01-23,DIA,261.8299865722656,262.2900085449219,261.2699890136719,225.28501892089844,3483300
2018-01-24,DIA,263.0,263.760009765625,260.8699951171875,225.88720703125,7106400
2018-01-25,DIA,263.5799865722656,264.3900146484375,262.4200134277344,226.90223693847656,5918900
2018-01-26,DIA,264.32000732421875,265.92999267578125,264.04998779296875,228.7605743408203,3861700
2018-01-29,DIA,265.55999755859375,265.8999938964844,264.1199951171875,227.25498962402344,4605600
2018-01-30,DIA,261.4800109863281,262.44000244140625,260.0899963378906,224.20957946777344,9409500
2018-01-31,DIA,263.0,263.1600036621094,260.2900085449219,224.91497802734375,5360500
2018-02-01,DIA,259.95001220703125,262.8999938964844,259.7699890136719,225.06983947753906,5182000
2018-02-02,DIA,259.6099853515625,259.8500061035156,254.72999572753906,219.31443786621094,9486600
2018-02-05,DIA,252.22000122070312,255.02000427246094,239.05999755859375,209.28350830078125,19888200
2018-02-06,DIA,238.32000732421875,249.3300018310547,237.5399932861328,214.17860412597656,20493100
2018-02-07,DIA,248.24000549316406,252.7899932861328,247.57000732421875,214.00648498535156,12657100
2018-02-08,DIA,248.9600067138672,249.0800018310547,238.5,205.3260498046875,15829100
2018-02-09,DIA,241.41000366210938,244.02999877929688,233.75999450683594,208.21669006347656,19858000
2018-02-12,DIA,244.02999877929688,247.85000610351562,243.05999755859375,211.77828979492188,10458400
2018-02-13,DIA,244.72000122070312,247.25,244.3300018310547,212.12240600585938,6234000
2018-02-14,DIA,245.1699981689453,249.49000549316406,245.0399932861328,214.4710235595703,5764000
2018-02-15,DIA,251.6199951171875,252.5,248.49000549316406,217.22393798828125,6111500
2018-02-16,DIA,251.42999267578125,254.1199951171875,251.1999969482422,217.31454467773438,6399000
2018-02-20,DIA,250.44000244140625,251.58999633789062,248.58999633789062,215.0634307861328,8685200
2018-02-21,DIA,249.60000610351562,252.50999450683594,247.7100067138672,213.6575164794922,5894800
2018-02-22,DIA,248.6300048828125,251.36000061035156,248.52999877929688,215.18414306640625,6342300
2018-02-23,DIA,250.7899932861328,252.9499969482422,250.0500030517578,218.1339111328125,5119000
2018-02-26,DIA,254.32000732421875,257.17999267578125,253.9600067138672,221.59251403808594,6120900
2018-02-27,DIA,257.1000061035156,257.8599853515625,253.9199981689453,219.03953552246094,7219200
2018-02-28,DIA,255.17999267578125,255.77000427246094,250.1999969482422,215.79653930664062,5299300
2018-03-01,DIA,250.2100067138672,251.8699951171875,244.3699951171875,212.15672302246094,8144800
2018-03-02,DIA,243.5500030517578,245.9199981689453,242.16000366210938,211.6133575439453,6393400
2018-03-05,DIA,243.83999633789062,249.6300048828125,243.8000030517578,214.62351989746094,4891000
2018-03-06,DIA,250.17999267578125,250.17999267578125,247.0500030517578,214.62351989746094,4408500
2018-03-07,DIA,245.86000061035156,248.5800018310547,245.39999389648438,213.9939727783203,5362600
2018-03-08,DIA,249.1300048828125,249.7100067138672,247.22000122070312,214.88226318359375,5846600
2018-03-09,DIA,250.94000244140625,253.55999755859375,250.33999633789062,218.69448852539062,3904000
2018-03-12,DIA,254.0500030517578,254.72000122070312,251.6999969482422,217.31454467773438,5512800
2018-03-13,DIA,253.10000610351562,253.97000122070312,249.64999389648438,215.81381225585938,6100900
2018-03-14,DIA,251.41000366210938,251.6199951171875,246.9199981689453,213.7955322265625,6222800
2018-03-15,DIA,248.83999633789062,250.8000030517578,247.8000030517578,214.76150512695312,5069600
2018-03-16,DIA,248.57000732421875,250.1300048828125,248.33999633789062,215.2402801513672,3430100
2018-03-19,DIA,248.3000030517578,248.3800048828125,244.32000732421875,212.4838104248047,5739500
2018-03-20,DIA,246.49000549316406,247.85000610351562,246.32000732421875,213.51211547851562,3258400
2018-03-21,DIA,247.13999938964844,249.64999389648438,246.32000732421875,213.0972900390625,4341400
2018-03-22,DIA,244.08999633789062,245.02999877929688,239.1699981689453,206.82415771484375,7449700
2018-03-23,DIA,239.97999572753906,240.89999389648438,234.85000610351562,203.1691436767578,7598700
2018-03-26,DIA,239.02999877929688,242.14999389648438,237.1999969482422,208.94979858398438,6589700
2018-03-27,DIA,243.0500030517578,244.25999450683594,236.85000610351562,205.89964294433594,6513100
2018-03-28,DIA,239.0399932861328,240.72000122070312,237.0500030517578,205.89100646972656,7983700
2018-03-29,DIA,239.57000732421875,242.94000244140625,239.05999755859375,208.5869140625,6614500
2018-04-02,DIA,240.3300018310547,241.02999877929688,233.1999969482422,204.0504913330078,9217400
2018-04-03,DIA,237.3800048828125,240.25,236.39999389648438,207.50677490234375,9874500
2018-04-04,DIA,235.0500030517578,242.89999389648438,234.94000244140625,209.50277709960938,6437500
2018-04-05,DIA,243.8000030517578,246.08999633789062,243.3800048828125,211.61973571777344,4786400
2018-04-06,DIA,242.3000030517578,244.25,237.24000549316406,206.62548828125,6985500
2018-04-09,DIA,241.16000366210938,243.63999938964844,239.42999267578125,207.1438751220703,5052000
2018-04-10,DIA,243.35000610351562,245.0,242.1999969482422,210.8421173095703,5977500
2018-04-11,DIA,242.1300048828125,243.5800018310547,241.38999938964844,209.00164794921875,4733100
2018-04-12,DIA,243.66000366210938,245.82000732421875,243.44000244140625,211.53338623046875,4742400
2018-04-13,DIA,246.4199981689453,246.4600067138672,242.3300018310547,210.470458984375,5222500
2018-04-16,DIA,245.1199951171875,246.6699981689453,244.72000122070312,212.2332305908203,4018400
2018-04-17,DIA,248.14999389648438,248.47999572753906,247.27000427246094,214.11688232421875,3821900
2018-04-18,DIA,247.8800048828125,248.22000122070312,247.0800018310547,213.75399780273438,3645600
2018-04-19,DIA,246.9199981689453,247.5800018310547,245.49000549316406,213.05418395996094,3721800
2018-04-20,DIA,246.3699951171875,246.66000366210938,243.58999633789062,211.36135864257812,3396500
2018-04-23,DIA,245.05999755859375,245.17999267578125,243.13999938964844,211.24900817871094,2491000
2018-04-24,DIA,245.38999938964844,245.55999755859375,238.1199951171875,207.5660400390625,7088900
2018-04-25,DIA,240.2899932861328,241.3300018310547,238.08999633789062,208.0934600830078,5269200
2018-04-26,DIA,241.42999267578125,243.8800048828125,241.1199951171875,210.1856231689453,3845800
2018-04-27,DIA,242.97000122070312,243.44000244140625,241.77000427246094,210.03857421875,3209800
2018-04-30,DIA,244.10000610351562,244.83999633789062,241.50999450683594,208.81961059570312,3475700
2018-05-01,DIA,240.69000244140625,240.88999938964844,237.91000366210938,208.14524841308594,4396600
2018-05-02,DIA,240.61000061035156,241.6999969482422,238.72000122070312,206.71885681152344,2729400
2018-05-03,DIA,237.9199981689453,239.8300018310547,235.1199951171875,206.71011352539062,6177500
2018-05-04,DIA,238.11000061035156,243.22000122070312,237.67999267578125,209.66688537597656,3600900
2018-05-07,DIA,243.5,244.6699981689453,242.49000549316406,210.44497680664062,2983800
2018-05-08,DIA,243.1699981689453,243.97999572753906,241.83999633789062,210.44497680664062,2927200
2018-05-09,DIA,244.22999572753906,245.85000610351562,243.2100067138672,212.15670776367188,3670500
2018-05-10,DIA,246.0,248.11000061035156,245.97000122070312,213.93771362304688,3877800
2018-05-11,DIA,247.6999969482422,248.94000244140625,247.3800048828125,214.87136840820312,3293500
2018-05-14,DIA,249.41000366210938,250.1999969482422,248.85000610351562,215.50247192382812,4286300
2018-05-15,DIA,248.07000732421875,248.17999267578125,246.49000549316406,213.8079833984375,4755900
2018-05-16,DIA,247.17999267578125,248.27999877929688,246.97000122070312,214.3786163330078,2034400
