date,ticker,open,high,low,close,volume
,,MS,MS,MS,MS,MS
2018-01-02,MS,52.7599983215332,52.790000915527344,52.16999816894531,41.06486129760742,6644600
2018-01-03,MS,52.29999923706055,52.54999923706055,51.91999816894531,41.175025939941406,6955500
2018-01-04,MS,52.79999923706055,53.529998779296875,52.5099983215332,41.80448913574219,8678800
2018-01-05,MS,53.20000076293945,53.2400016784668,52.7400016784668,41.78874588012695,6476000
2018-01-08,MS,52.93000030517578,53.16999816894531,52.689998626708984,41.61566162109375,6681400
2018-01-09,MS,53.060001373291016,53.52000045776367,53.02000045776367,41.938255310058594,6622700
2018-01-10,MS,53.939998626708984,54.47999954223633,53.61000061035156,42.43396759033203,11028800
2018-01-11,MS,54.13999938964844,54.34000015258789,53.81999969482422,42.646400451660156,8310000
2018-01-12,MS,54.56999969482422,55.13999938964844,54.52000045776367,43.37028121948242,8998000
2018-01-16,MS,55.650001525878906,55.97999954223633,54.20000076293945,42.96113204956055,11168500
2018-01-17,MS,54.779998779296875,55.40999984741211,53.86000061035156,43.55125045776367,11905200
2018-01-18,MS,55.900001525878906,55.9900016784668,55.09000015258789,43.936805725097656,13953900
2018-01-19,MS,55.689998626708984,57.5,55.689998626708984,45.21147537231445,15124200
2018-01-22,MS,56.470001220703125,57.47999954223633,56.130001068115234,45.13279724121094,16858300
2018-01-23,MS,57.13999938964844,57.310001373291016,56.650001525878906,44.77871322631836,9372200
2018-01-24,MS,57.209999084472656,57.72999954223633,56.900001525878906,45.03837585449219,8403600
2018-01-25,MS,57.36000061035156,57.369998931884766,56.61000061035156,44.700042724609375,9463800
2018-01-26,MS,57.09000015258789,57.619998931884766,56.75,45.3216438293457,8382200
2018-01-29,MS,57.4900016784668,58.04999923706055,57.40999984741211,45.203609466552734,7493500
2018-01-30,MS,56.66999816894531,57.290000915527344,56.54999923706055,44.72945022583008,7321200
2018-01-31,MS,56.709999084472656,57.08000183105469,56.33000183105469,44.6899299621582,7193100
2018-02-01,MS,56.5,57.459999084472656,56.369998931884766,45.40117645263672,7474400
2018-02-02,MS,57.029998779296875,57.290000915527344,55.38999938964844,43.844337463378906,9783700
2018-02-05,MS,54.63999938964844,55.630001068115234,51.91999816894531,41.52885055541992,13439000
2018-02-06,MS,51.20000076293945,54.36000061035156,50.900001525878906,42.93552780151367,17628700
2018-02-07,MS,53.91999816894531,55.709999084472656,53.88999938964844,43.1093864440918,11541700
2018-02-08,MS,54.540000915527344,54.650001525878906,51.790000915527344,40.92823791503906,14073100
2018-02-09,MS,52.560001373291016,52.90999984741211,50.02000045776367,41.204830169677734,15736400
2018-02-12,MS,52.79999923706055,54.13999938964844,52.619998931884766,42.224281311035156,11712900
2018-02-13,MS,53.029998779296875,53.880001068115234,52.86000061035156,42.19266891479492,8659500
2018-02-14,MS,53.27000045776367,55.099998474121094,53.2599983215332,43.504520416259766,10536300
2018-02-15,MS,55.47999954223633,55.599998474121094,54.58000183105469,43.78112030029297,7769900
2018-02-16,MS,55.29999923706055,55.56999969482422,54.95000076293945,43.57564163208008,7448200
2018-02-20,MS,54.93000030517578,55.650001525878906,54.7400016784668,43.51242446899414,7709400
2018-02-21,MS,55.11000061035156,56.33000183105469,54.959999084472656,43.54403305053711,8363000
2018-02-22,MS,55.40999984741211,55.90999984741211,54.61000061035156,43.354373931884766,6111600
2018-02-23,MS,55.040000915527344,56.130001068115234,55.040000915527344,44.310604095458984,6687100
2018-02-26,MS,56.310001373291016,57.0099983215332,56.20000076293945,45.0534553527832,7795800
2018-02-27,MS,57.0,57.81999969482422,56.66999816894531,44.82428741455078,11757700
2018-02-28,MS,57.09000015258789,57.630001068115234,56.0099983215332,44.271095275878906,9599100
2018-03-01,MS,55.88999938964844,56.290000915527344,54.40999984741211,43.06197738647461,12093900
2018-03-02,MS,54.13999938964844,54.869998931884766,53.5099983215332,43.25953674316406,12154100
2018-03-05,MS,54.31999969482422,56.0,54.279998779296875,43.85224151611328,7598500
2018-03-06,MS,55.88999938964844,56.709999084472656,55.40999984741211,44.69784164428711,9762300
2018-03-07,MS,55.83000183105469,57.029998779296875,55.70000076293945,44.950721740722656,8181000
