date,ticker,open,high,low,close,volume
,,UNH,UNH,UNH,UNH,UNH
2018-01-02,UNH,221.02000427246094,222.4499969482422,220.0,195.89996337890625,3485000
2018-01-03,UNH,221.6199951171875,223.80999755859375,220.52000427246094,197.95492553710938,2417600
2018-01-04,UNH,224.33999633789062,226.10000610351562,224.1699981689453,198.81411743164062,2749100
2018-01-05,UNH,225.19000244140625,229.0500030517578,224.72000122070312,202.60531616210938,2432800
2018-01-08,UNH,228.1300048828125,228.7100067138672,224.61000061035156,199.08876037597656,2850800
2018-01-09,UNH,224.75999450683594,226.6300048828125,223.3000030517578,200.08087158203125,2672200
2018-01-10,UNH,224.8300018310547,225.00999450683594,223.02999877929688,198.59274291992188,2311600
2018-01-11,UNH,224.17999267578125,225.9199981689453,223.6999969482422,199.6468505859375,2543600
2018-01-12,UNH,227.4499969482422,229.89999389648438,226.52000427246094,202.52560424804688,3943800
2018-01-16,UNH,233.3699951171875,235.0,231.25,206.2990264892578,6852600
2018-01-17,UNH,234.6699981689453,238.9600067138672,233.85000610351562,211.19741821289062,5124800
2018-01-18,UNH,239.25999450683594,243.89999389648438,238.5500030517578,215.38719177246094,6234200
2018-01-19,UNH,244.17999267578125,244.35000610351562,241.07000732421875,215.5554962158203,4293600
2018-01-22,UNH,243.58999633789062,243.8000030517578,241.36000061035156,215.74142456054688,4012200
2018-01-23,UNH,242.99000549316406,246.97999572753906,242.41000366210938,217.2030487060547,3300000
2018-01-24,UNH,246.00999450683594,247.30999755859375,243.7100067138672,216.88417053222656,2733300
2018-01-25,UNH,244.75,246.19000244140625,243.89999389648438,217.1764678955078,2420500
2018-01-26,UNH,245.0,248.74000549316406,244.4600067138672,220.0906982421875,2615300
2018-01-29,UNH,249.27999877929688,250.7899932861328,247.39999389648438,219.15179443359375,2564700
2018-01-30,UNH,232.8800048828125,242.74000549316406,232.10000610351562,209.62071228027344,11565500
2018-01-31,UNH,242.83999633789062,247.0,235.75999450683594,209.7358856201172,5187400
2018-02-01,UNH,235.25999450683594,237.82000732421875,233.8300018310547,208.35403442382812,4268300
2018-02-02,UNH,233.0,236.3000030517578,231.19000244140625,205.3955535888672,3959900
2018-02-05,UNH,230.7899932861328,233.11000061035156,208.47999572753906,194.89016723632812,6290000
2018-02-06,UNH,212.1999969482422,226.50999450683594,210.2100067138672,199.4607391357422,7064800
2018-02-07,UNH,222.3300018310547,229.2899932861328,221.50999450683594,200.02772521972656,5589200
2018-02-08,UNH,225.3300018310547,226.6300048828125,216.25999450683594,191.73675537109375,4902400
2018-02-09,UNH,218.0,223.27999877929688,212.00999450683594,195.72280883789062,6225300
2018-02-12,UNH,222.44000244140625,228.0,222.14999389648438,199.91253662109375,4912000
2018-02-13,UNH,223.14999389648438,227.1199951171875,222.38999938964844,200.75404357910156,3536800
2018-02-14,UNH,224.9499969482422,229.33999633789062,223.9199981689453,202.64959716796875,2878400
2018-02-15,UNH,229.27000427246094,230.0,221.74000549316406,200.20486450195312,4662700
2018-02-16,UNH,225.99000549316406,230.5500030517578,225.6999969482422,203.17225646972656,3621700
2018-02-20,UNH,227.91000366210938,228.75,225.61000061035156,200.77174377441406,3172300
2018-02-21,UNH,226.14999389648438,229.35000610351562,225.11000061035156,199.41647338867188,3371900
2018-02-22,UNH,226.3000030517578,229.83999633789062,225.0800018310547,201.15261840820312,2767900
