date,ticker,open,high,low,close,volume
,,ORCL,ORCL,ORCL,ORCL,ORCL
2018-01-02,ORCL,47.56999969482422,47.79999923706055,46.16999816894531,41.3602409362793,25380000
2018-01-03,ORCL,47.529998779296875,48.06999969482422,47.439998626708984,42.31818771362305,24165000
2018-01-04,ORCL,47.9900016784668,48.189998626708984,47.720001220703125,42.735069274902344,19815100
2018-01-05,ORCL,48.41999816894531,48.630001068115234,48.279998779296875,42.99229431152344,14496400
2018-01-08,ORCL,48.29999923706055,49.06999969482422,47.939998626708984,43.44465255737305,15075000
2018-01-09,ORCL,49.25,49.36000061035156,48.91999816894531,43.68507766723633,14153700
2018-01-10,ORCL,48.86000061035156,49.27000045776367,48.58000183105469,43.45356369018555,13476600
2018-01-11,ORCL,48.869998931884766,49.02000045776367,48.439998626708984,43.58713912963867,11687800
2018-01-12,ORCL,49.18000030517578,49.83000183105469,49.060001373291016,44.08577346801758,15978200
2018-01-16,ORCL,49.849998474121094,50.060001373291016,49.439998626708984,44.157012939453125,17152600
2018-01-17,ORCL,49.90999984741211,50.290000915527344,49.849998474121094,44.76251983642578,23183100
2018-01-18,ORCL,50.189998626708984,50.68000030517578,50.099998474121094,44.726905822753906,17119200
2018-01-19,ORCL,50.5,50.599998474121094,50.27000045776367,45.03854751586914,14011500
2018-01-22,ORCL,50.43000030517578,50.7400016784668,50.27000045776367,45.15430450439453,16840000
2018-01-23,ORCL,50.75,51.27000045776367,50.56999969482422,45.519378662109375,14141400
2018-01-24,ORCL,51.36000061035156,52.0,51.209999084472656,45.813232421875,17205600
2018-01-25,ORCL,51.540000915527344,52.04999923706055,51.540000915527344,45.9467887878418,13904300
2018-01-26,ORCL,51.86000061035156,52.75,51.7599983215332,46.970821380615234,14909200
2018-01-29,ORCL,52.66999816894531,52.790000915527344,51.880001068115234,46.249549865722656,12234900
2018-01-30,ORCL,51.7400016784668,51.9900016784668,50.75,45.37692642211914,16863500
2018-01-31,ORCL,50.86000061035156,51.849998474121094,50.86000061035156,45.93790054321289,16806800
2018-02-01,ORCL,51.36000061035156,51.97999954223633,51.2599983215332,45.97352600097656,11674100
2018-02-02,ORCL,51.25,51.40999984741211,50.040000915527344,44.63785171508789,17562200
2018-02-05,ORCL,50.040000915527344,50.70000076293945,48.060001373291016,42.82135772705078,19725800
2018-02-06,ORCL,47.33000183105469,49.5099983215332,46.810001373291016,43.98782730102539,25921200
2018-02-07,ORCL,49.20000076293945,49.849998474121094,48.81999969482422,43.515899658203125,15138000
2018-02-08,ORCL,49.09000015258789,49.119998931884766,46.810001373291016,41.70830535888672,21255400
2018-02-09,ORCL,47.58000183105469,48.150001525878906,45.91999816894531,42.500797271728516,23191000
2018-02-12,ORCL,48.220001220703125,48.4900016784668,47.720001220703125,42.874778747558594,16261600
2018-02-13,ORCL,48.0099983215332,48.68000030517578,47.77000045776367,43.177520751953125,12633100
2018-02-14,ORCL,48.189998626708984,49.52000045776367,48.13999938964844,44.03235626220703,14271400
2018-02-15,ORCL,49.70000076293945,50.689998626708984,49.43000030517578,45.09196853637695,14132500
2018-02-16,ORCL,50.54999923706055,51.13999938964844,50.4900016784668,45.15430450439453,11098800
2018-02-20,ORCL,50.20000076293945,50.310001373291016,49.65999984741211,44.424137115478516,14144900
2018-02-21,ORCL,49.869998931884766,50.34000015258789,49.43000030517578,44.01454162597656,13050800
2018-02-22,ORCL,49.59000015258789,50.060001373291016,49.40999984741211,44.157012939453125,9513200
2018-02-23,ORCL,49.790000915527344,50.56999969482422,49.619998931884766,44.96732711791992,8866800
2018-02-26,ORCL,50.59000015258789,51.2599983215332,50.5,45.56391143798828,12956000
2018-02-27,ORCL,51.06999969482422,51.400001525878906,50.540000915527344,45.172122955322266,14339600
2018-02-28,ORCL,51.060001373291016,51.5,50.66999816894531,45.11869430541992,14947900
2018-03-01,ORCL,50.959999084472656,50.959999084472656,49.41999816894531,44.26386642456055,16539800
2018-03-02,ORCL,49.33000183105469,50.400001525878906,49.15999984741211,44.80704116821289,17291000
2018-03-05,ORCL,49.900001525878906,51.4900016784668,49.849998474121094,45.67076873779297,18771500
2018-03-06,ORCL,51.560001373291016,51.790000915527344,51.220001220703125,45.85776138305664,13907100
2018-03-07,ORCL,51.060001373291016,51.810001373291016,51.029998779296875,46.053653717041016,11727300
2018-03-08,ORCL,51.939998626708984,52.15999984741211,51.470001220703125,46.41874313354492,15864400
2018-03-09,ORCL,52.349998474121094,53.0,52.20000076293945,47.166717529296875,16218600
2018-03-12,ORCL,52.97999954223633,53.439998626708984,52.66999816894531,47.10438537597656,14108400
2018-03-13,ORCL,53.2400016784668,53.47999954223633,52.34000015258789,46.819435119628906,12864400
2018-03-14,ORCL,52.880001068115234,53.150001525878906,52.18000030517578,46.58790969848633,10885500
2018-03-15,ORCL,52.220001220703125,52.66999816894531,52.11000061035156,46.632442474365234,14155200
2018-03-16,ORCL,52.400001525878906,52.689998626708984,52.25,46.54339599609375,21011500
2018-03-19,ORCL,52.43000030517578,52.58000183105469,51.5099983215332,46.25847244262695,25777400
2018-03-20,ORCL,46.79999923706055,47.75,46.43000030517578,41.895286560058594,68601000
2018-03-21,ORCL,47.290000915527344,48.060001373291016,47.0099983215332,41.86857986450195,34597700
2018-03-22,ORCL,46.720001220703125,47.02000045776367,45.72999954223633,40.86237716674805,25610100
2018-03-23,ORCL,45.97999954223633,46.279998779296875,44.7599983215332,39.88288879394531,21398900
2018-03-26,ORCL,45.54999923706055,46.63999938964844,45.38999938964844,41.38774108886719,20754800
2018-03-27,ORCL,46.630001068115234,46.81999969482422,45.0,40.408267974853516,18925300
2018-03-28,ORCL,45.279998779296875,45.36000061035156,44.5099983215332,40.05207061767578,22156900
2018-03-29,ORCL,45.310001373291016,46.290000915527344,45.0099983215332,40.73771667480469,14256400
2018-04-02,ORCL,45.650001525878906,45.849998474121094,44.41999816894531,40.07880401611328,15343300
2018-04-03,ORCL,45.33000183105469,45.33000183105469,44.290000915527344,39.971946716308594,15734600
2018-04-04,ORCL,44.06999969482422,45.619998931884766,44.040000915527344,40.52400588989258,18505900
2018-04-05,ORCL,45.72999954223633,46.18000030517578,45.54999923706055,40.92471694946289,12313000
2018-04-06,ORCL,45.5099983215332,45.75,44.599998474121094,39.91849899291992,13893600
2018-04-09,ORCL,45.11000061035156,45.650001525878906,44.880001068115234,39.980838775634766,15200000
2018-04-10,ORCL,45.54999923706055,46.06999969482422,45.459999084472656,40.800045013427734,14868900
2018-04-11,ORCL,45.400001525878906,45.9900016784668,45.36000061035156,40.61305236816406,14911400
2018-04-12,ORCL,45.689998626708984,46.16999816894531,45.650001525878906,40.85347366333008,13970300
2018-04-13,ORCL,46.310001373291016,46.529998779296875,45.61000061035156,41.031558990478516,12493600
2018-04-16,ORCL,46.029998779296875,46.38999938964844,45.599998474121094,41.17462158203125,11639000
2018-04-17,ORCL,46.40999984741211,46.93000030517578,46.38999938964844,41.720027923583984,10762700
2018-04-18,ORCL,46.68000030517578,47.290000915527344,46.68000030517578,42.095584869384766,11312900
2018-04-19,ORCL,46.9900016784668,47.11000061035156,46.70000076293945,41.86310577392578,8563200
2018-04-20,ORCL,46.470001220703125,46.619998931884766,45.97999954223633,41.33556365966797,15675600
2018-04-23,ORCL,46.380001068115234,46.470001220703125,45.720001220703125,40.951080322265625,14904400
2018-04-24,ORCL,45.93000030517578,46.369998931884766,45.279998779296875,40.70967102050781,13357000
2018-04-25,ORCL,45.41999816894531,45.84000015258789,45.04999923706055,40.9063835144043,12637500
2018-04-26,ORCL,46.09000015258789,46.209999084472656,45.900001525878906,41.09416580200195,12175800
2018-04-27,ORCL,46.119998931884766,46.119998931884766,45.470001220703125,40.70967102050781,14420800
2018-04-30,ORCL,45.65999984741211,46.02000045776367,45.560001373291016,40.83484649658203,13896600
2018-05-01,ORCL,45.38999938964844,45.95000076293945,45.38999938964844,41.085201263427734,8838000
2018-05-02,ORCL,45.88999938964844,46.08000183105469,45.470001220703125,40.69179153442383,10715200
2018-05-03,ORCL,45.36000061035156,45.38999938964844,44.4900016784668,40.289432525634766,15370200
2018-05-04,ORCL,44.93000030517578,45.91999816894531,44.79999923706055,40.87062454223633,10571800
2018-05-07,ORCL,45.939998626708984,46.2400016784668,45.779998779296875,41.192508697509766,9006000
2018-05-08,ORCL,45.880001068115234,45.9900016784668,45.54999923706055,41.076263427734375,9830600
2018-05-09,ORCL,46.22999954223633,46.68000030517578,45.97999954223633,41.64850997924805,11822400
2018-05-10,ORCL,46.79999923706055,47.099998474121094,46.61000061035156,41.961456298828125,10974200
2018-05-11,ORCL,47.11000061035156,47.150001525878906,46.63999938964844,41.86310577392578,9498100
2018-05-14,ORCL,46.810001373291016,47.2599983215332,46.689998626708984,41.86310577392578,9689500
2018-05-15,ORCL,46.5099983215332,46.81999969482422,46.25,41.854164123535156,11304900
2018-05-16,ORCL,46.93000030517578,46.93000030517578,46.45000076293945,41.78262710571289,9874200
2018-05-17,ORCL,46.689998626708984,47.060001373291016,46.41999816894531,41.61273956298828,10162300
2018-05-18,ORCL,46.689998626708984,46.790000915527344,46.2400016784668,41.416038513183594,13517300
2018-05-21,ORCL,46.529998779296875,47.290000915527344,46.4900016784668,42.211814880371094,13416300
2018-05-22,ORCL,47.2400016784668,47.540000915527344,46.310001373291016,41.46074295043945,18505100
2018-05-23,ORCL,46.08000183105469,46.970001220703125,46.02000045776367,41.934627532958984,9204400
2018-05-24,ORCL,46.65999984741211,46.939998626708984,46.13999938964844,41.54120635986328,12497700
2018-05-25,ORCL,46.4900016784668,47.16999816894531,46.47999954223633,42.0240478515625,11354300
2018-05-29,ORCL,46.54999923706055,46.79999923706055,46.040000915527344,41.36238479614258,12427800
2018-05-30,ORCL,46.630001068115234,47.22999954223633,46.43000030517578,42.06874465942383,11906500
2018-05-31,ORCL,46.93000030517578,47.16999816894531,46.709999084472656,41.773685455322266,13062400
2018-06-01,ORCL,47.08000183105469,47.36000061035156,46.900001525878906,42.33698272705078,10863200
2018-06-04,ORCL,47.47999954223633,47.56999969482422,47.22999954223633,42.31016540527344,12178400
2018-06-05,ORCL,47.33000183105469,47.41999816894531,46.810001373291016,42.140289306640625,13430900
2018-06-06,ORCL,47.41999816894531,47.810001373291016,47.099998474121094,42.69464874267578,13299100
2018-06-07,ORCL,47.93000030517578,48.029998779296875,47.41999816894531,42.632049560546875,13714100
2018-06-08,ORCL,47.40999984741211,48.380001068115234,47.40999984741211,43.07911682128906,14515400
2018-06-11,ORCL,48.150001525878906,48.38999938964844,47.970001220703125,43.08805847167969,12521100
2018-06-12,ORCL,48.209999084472656,48.59000015258789,48.15999984741211,43.32052993774414,14713600
2018-06-13,ORCL,48.11000061035156,48.66999816894531,48.09000015258789,43.15958786010742,18053300
2018-06-14,ORCL,47.0099983215332,47.02000045776367,45.65999984741211,41.040504455566406,37001300
2018-06-15,ORCL,45.869998931884766,46.4900016784668,45.189998626708984,41.38026428222656,28120400
2018-06-18,ORCL,45.81999969482422,46.599998474121094,45.459999084472656,41.59486389160156,21474100
2018-06-19,ORCL,45.84000015258789,46.40999984741211,45.77000045776367,41.371337890625,22764900
2018-06-20,ORCL,43.5099983215332,44.790000915527344,42.56999969482422,38.286590576171875,59129000
2018-06-21,ORCL,43.18000030517578,43.84000015258789,42.97999954223633,38.53694152832031,32635100
2018-06-22,ORCL,43.20000076293945,44.29999923706055,43.15999984741211,39.431068420410156,29735100
2018-06-25,ORCL,43.56999969482422,44.470001220703125,43.4900016784668,39.592018127441406,24640500
2018-06-26,ORCL,44.459999084472656,44.849998474121094,44.369998931884766,39.708248138427734,20717500
2018-06-27,ORCL,44.56999969482422,44.7400016784668,43.439998626708984,38.84989547729492,26360100
2018-06-28,ORCL,43.5099983215332,44.02000045776367,43.36000061035156,39.19860076904297,20918400
2018-06-29,ORCL,44.040000915527344,44.529998779296875,43.75,39.395320892333984,22144900
2018-07-02,ORCL,43.959999084472656,44.970001220703125,43.77000045776367,40.19108963012695,20655500
2018-07-03,ORCL,44.9900016784668,44.9900016784668,44.52000045776367,39.98543167114258,16783300
2018-07-05,ORCL,45.150001525878906,45.470001220703125,44.9900016784668,40.602378845214844,21916200
2018-07-06,ORCL,45.459999084472656,46.189998626708984,45.27000045776367,41.12992477416992,20764300
2018-07-09,ORCL,46.130001068115234,46.790000915527344,46.060001373291016,41.78262710571289,25125700
2018-07-10,ORCL,46.83000183105469,47.36000061035156,46.68000030517578,42.015098571777344,27422000
2018-07-11,ORCL,46.81999969482422,47.7599983215332,46.709999084472656,42.59629440307617,22802600
2018-07-12,ORCL,47.790000915527344,48.20000076293945,47.75,43.05229568481445,24857900
2018-07-13,ORCL,47.970001220703125,48.810001373291016,47.83000183105469,43.481483459472656,25771400
2018-07-16,ORCL,48.619998931884766,48.619998931884766,47.95000076293945,43.499427795410156,22949600
2018-07-17,ORCL,48.290000915527344,48.9900016784668,48.150001525878906,43.89439392089844,18823100
2018-07-18,ORCL,48.790000915527344,49.0,48.400001525878906,43.66100311279297,19234700
2018-07-19,ORCL,48.400001525878906,48.720001220703125,48.209999084472656,43.48147964477539,16656500
2018-07-20,ORCL,48.4900016784668,48.709999084472656,48.36000061035156,43.55329132080078,17232900
2018-07-23,ORCL,48.619998931884766,48.66999816894531,48.04999923706055,43.687931060791016,17990200
2018-07-24,ORCL,48.75,49.099998474121094,48.560001373291016,43.687931060791016,19885500
2018-07-25,ORCL,48.52000045776367,48.970001220703125,48.5,43.93927764892578,16354900
2018-07-26,ORCL,48.849998474121094,49.16999816894531,48.7599983215332,43.867462158203125,15229900
2018-07-27,ORCL,48.9900016784668,49.119998931884766,48.380001068115234,43.65202713012695,14856100
