date,ticker,open,high,low,close,volume,ret_1d,sma_5,mom_5,sma_10,mom_10,sma_20,mom_20,vol_20,rsi,y,future_return_5d,y_h5,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16
2025-09-12,AAPL,229.22000122070312,234.509994506836,229.0200042724609,234.07000732421875,55824200.0,0.0175629638149852,232.6240020751953,-0.0234469317032167,234.29200134277343,0.0064929901164303,231.7074996948242,0.0055417499428074,0.2370540265622739,58.05465038592882,1,0.0488315132999896,1,-0.1549377842704874,0.0376728088698243,-0.0378521321984129,0.0771073295123929,0.3485942634154646,-0.0833027840784034,-0.0061133963656609,-0.0455018365304884,0.0074853999006332,0.0335419909555217,0.0108182669564903,0.1061527790197265,-0.0455202811316751,-0.0022193466538422,-0.1203756558374943,0.0353532018906832
2025-09-15,AAPL,237.0,238.19000244140625,235.02999877929688,236.6999969482422,42699500.0,0.0112359103760806,232.38800048828125,-0.0049605175313142,234.7480010986328,0.0196433082216898,231.9629997253418,0.0220648589799017,0.2391223853438207,61.57766261257288,1,0.0818757493615902,1,,,,,,,,,,,,,,,,
2025-09-16,AAPL,237.17999267578125,241.22000122070312,236.32000732421875,238.1499938964844,63421100.0,0.0061258849469241,233.147998046875,0.0162150104288467,235.5910003662109,0.0366968162588601,232.3259994506836,0.0314435208368815,0.2391850616717919,60.91357572576991,1,0.0683602737624808,1,-0.2116439922294994,0.0782042644135967,-0.0135562074775435,0.0984117611500685,0.2736852649996896,-0.0926906302133424,0.036511016643333,-0.0411368510397722,0.0298205171995018,0.0648539073465086,-0.0082932505021704,0.0854564509747326,-0.0394454315682763,-0.0346388740334329,-0.0566202542777279,0.010231070266188
2025-09-17,AAPL,238.97000122070312,240.1000061035156,237.72999572753903,238.9900054931641,46508000.0,0.0035272375318422,235.58800048828124,0.0537943144239128,235.64300079345705,0.0021805856912782,232.7474998474121,0.0365631853913772,0.238983856854254,60.582668357675885,0,0.0557345150812618,1,-0.3965909967697221,0.1821111403309213,0.0096152854926279,0.1835839850545317,0.272623458904991,-0.1068243204634678,0.1356025936932768,-0.0440351074240423,0.1484796092301859,0.1279048648527502,-0.105633816266656,-0.0519799594386182,-0.0311409369538241,0.0301335962384211,-0.1259628582536768,0.0554142194671167
2025-09-18,AAPL,239.97000122070312,241.1999969482422,236.6499938964844,237.8800048828125,44249600.0,-0.0046445482440199,237.1580017089844,0.0341260102820213,235.4530014038086,-0.0079239048551051,233.3410003662109,0.0525198471947112,0.2265405118796328,56.78572151470992,1,0.0798301237791301,1,-0.1855815838412806,0.0848039799854805,0.0092247370115689,0.0794413637940685,0.2486372126622742,-0.0814453738396175,0.0666498892785662,-0.050745410925286,0.1392103729182906,0.1913835760927431,-0.0745968181051076,-0.0351025958849246,-0.0216381014869262,0.0326824746131888,-0.1371690051095377,0.064470650641032
2025-09-19,AAPL,241.22999572753903,246.3000030517578,240.2100067138672,245.5,163741300.0,0.0320329366099574,239.44400024414065,0.0488315132999896,236.034001159668,0.0242396324394633,234.37100067138672,0.0915962946312807,0.2471822025287095,64.39654954121397,1,0.040570292113512,1,-0.031594794846394,0.0004925039702493,-0.0089452082614258,-0.0277035692743633,0.2831385008151048,0.013519444665884,0.0624896681492991,-0.1148846476873883,0.0639739114428682,0.1349423332874723,-0.1314574512682987,0.035408343765466,-0.0268211268213313,-0.026150115521503,0.1290648453173997,-0.032328741010545
2025-09-22,AAPL,248.3000030517578,256.6400146484375,248.1199951171875,256.0799865722656,105517400.0,0.0430956683188008,243.3199981689453,0.0818757493615902,237.85399932861327,0.0765090857401782,235.7870002746582,0.1243413801741186,0.2816799012652584,74.15687915237979,0,-0.0064432754725202,0,-0.218230417646473,0.0912304229733907,0.0054580183853995,0.111109789937133,0.2720070321001226,-0.0787695707516537,0.0766602265331204,-0.0132511607863873,0.0533239860955652,0.1099515744466023,-0.0485667588054339,-0.0506507361133124,0.0204125037925049,0.0169696165128914,0.0103836704017579,0.0117354214067697
2025-09-23,AAPL,255.8800048828125,257.3399963378906,253.5800018310547,254.42999267578125,60275200.0,-0.0064432754725202,246.57599792480468,0.0683602737624808,239.86199798583985,0.0856837467433051,237.1504997253418,0.1200474932824655,0.2835512648831615,66.81415331707957,0,0.0007861188255666,1,-0.0979743328823274,0.0130028318665346,0.0265134233833272,0.0755331436025724,0.5775386676475127,-0.1186450420946814,0.03006403960944,-0.0868032687876013,0.0903085114224141,0.2870599505117179,-0.1628239140086139,0.0162828004985658,-0.004445522972751,0.0779682134288562,0.2532833893291355,-0.2058336224346271
2025-09-24,AAPL,255.22000122070312,255.7400054931641,251.0399932861328,252.3099975585937,42303700.0,-0.0083323317934809,249.23999633789063,0.055734515081262,242.41399841308595,0.1125270295337204,238.3004997253418,0.1003009037760029,0.2875388162052123,62.97907772024789,1,0.0124450058262923,1,-0.1085204358345752,0.044345417122181,0.0080938382771013,0.0069939895319294,0.2701504480908159,-0.1232706357590596,0.0112509292640306,-0.1246702414482779,0.0737987223539647,0.2339020619847395,-0.1539084271269531,0.0166938372397384,-0.0455185222866452,-0.0374834314264976,-0.1198322799422059,0.0397156888590474
2025-09-25,AAPL,253.2100067138672,257.1700134277344,251.7100067138672,256.8699951171875,55202100.0,0.0180729959284899,253.0379943847656,0.0798301237791301,245.097998046875,0.1166804176860529,239.61949920654297,0.1144517722908631,0.2912954481283963,66.28744392956393,0,0.0010122231890352,1,-0.0347672167611711,-0.043574691717921,-0.0545990039116466,0.0197763602486142,0.4314735585314581,-0.0734916214716208,-0.0945965325187667,-0.080901842998191,0.0014289083242526,0.0487416085698411,-0.0031168876872049,-0.0392744442603731,-0.0076335840102919,0.0084926106177853,0.0413908973690214,-0.024333376611665
2025-09-26,AAPL,254.1000061035156,257.6000061035156,253.77999877929688,255.4600067138672,46076300.0,-0.0054891128980519,255.02999572753907,0.040570292113512,247.23699798583985,0.0913829141724269,240.76449966430664,0.0984692526473896,0.2935817210711087,66.79404679614541,0,0.0100210687877733,1,,,,,,,,,,,,,,,,
2025-09-29,AAPL,254.5599975585937,255.0,253.009994506836,254.42999267578125,40127700.0,-0.0040319972246756,254.6999969482422,-0.0064432754725202,249.0099975585937,0.0749049258814142,241.87899932861328,0.0960196146495155,0.2943581838460992,70.14445028859308,1,0.008882638960356,1,-0.1135901122944764,0.0391090432207308,0.0035895601249402,0.0264041431307176,0.0635334133210619,-0.0308591881653283,0.0210125627086068,0.066695974946901,0.0219076733642415,0.0211198182959569,-0.0569859886281705,-0.0246252455322317,0.0072282628716342,0.0235483392392046,0.0747624986354261,-0.0692699559518161
2025-09-30,AAPL,254.8600006103516,255.9199981689453,253.1100006103516,254.6300048828125,37704300.0,0.0007861188255666,254.73999938964843,0.0007861188255666,250.65799865722656,0.0692001318861732,243.1244995117188,0.1084363726699493,0.2893366387869483,82.76837852717607,1,0.0072654678083481,1,-0.2112537819708229,0.0911303672486033,0.0091143561363398,0.0920559969924563,0.2004027163256546,-0.085084481510297,0.0896291712583098,-0.0005051730755915,0.0494942476531143,0.0986311711652747,-0.0533828070429192,-0.0481883472270156,0.0008904138182458,0.0178951160134657,0.020610494677191,0.0385904092528857
2025-10-01,AAPL,255.0399932861328,258.7900085449219,254.92999267578125,255.4499969482422,48713900.0,0.0032203277292754,255.3679992675781,0.0124450058262921,252.3039978027344,0.068873137272466,243.9734992980957,0.0712039067413941,0.2621495007555827,81.72742061976184,1,0.0102172661637585,1,-0.0779067685024827,0.0174199387494588,0.0004048298128891,-0.0106739376769276,0.1691483624637183,-0.0797614782708966,-0.0767097003378623,-0.1420254708688933,0.0165609234027197,0.2266819619121362,-0.1620461009288576,0.0548046154253006,-0.0507132178697989,0.0090895743378128,-0.0562460753668756,0.1319301028752944
2025-10-02,AAPL,256.5799865722656,258.17999267578125,254.1499938964844,257.1300048828125,42630200.0,0.0065766606171098,255.4200012207031,0.0010122231890352,254.2289978027344,0.0809231528706382,244.84099960327148,0.072358020651611,0.2622828876264352,80.58356599284814,1,-0.0120173124022922,0,,,,,,,,,,,,,,,,
2025-10-03,AAPL,254.6699981689453,259.239990234375,253.9499969482422,258.0199890136719,49155600.0,0.003461222393182,255.93199768066407,0.0100210687877733,255.4809967041016,0.0509979185892948,245.75749893188475,0.0764737218305402,0.2618594596156062,79.64405753361909,0,-0.0494147170145619,0,-0.2528103897244121,0.1483207680842759,0.013039539410043,0.1422701065504154,0.163577109606257,-0.0508165703141127,0.114238244445759,-0.0200034900866014,0.0080261710475649,0.0600734393257929,-0.0499538375034262,-0.0960003567591513,0.1613101366716299,0.1334378511300741,0.1251106827125271,0.1119720514735746
2025-10-06,AAPL,257.989990234375,259.07000732421875,255.0500030517578,256.69000244140625,44664100.0,-0.0051545873532889,256.3839996337891,0.008882638960356,255.54199829101563,0.0023821301980913,246.6979988098145,0.0790734705418396,0.2606142785051742,75.86499194482059,0,-0.0351786150353018,0,0.0017454599988032,-0.1142660656620237,-0.122854081284719,-0.0101348609224459,0.5640885240868585,-0.0365318628225579,-0.2667918915419647,-0.068380812333611,-0.1585875923898287,-0.2354929913013017,0.1579906434098804,-0.099616531305034,0.0070772891566775,-0.0347929411260133,-0.0138445650168367,0.0262993598189015
2025-10-07,AAPL,256.8099975585937,257.3999938964844,255.42999267578125,256.4800109863281,31955800.0,-0.0008180741481198,256.7540008544922,0.0072654678083481,255.74700012207032,0.0080572981549356,247.80449905395508,0.0944314243927837,0.25181823162736,74.83674023916211,1,-0.0339597876667726,0,-0.0442618004276544,0.0005649899168543,-0.0175508987826965,-0.0346454501027401,0.2175959913337757,-0.0414309489987026,-0.0562134522126575,-0.1020459850372594,0.0364371014998152,0.1035279906201042,-0.0435250826285261,-0.0718231866110665,-0.0094504512324252,-0.0171764548583019,-0.0504574647408077,-0.0507523142853072
2025-10-08,AAPL,256.5199890136719,258.5199890136719,256.1099853515625,258.0599975585937,36496900.0,0.0061602717739659,257.2760009765625,0.0102172661637585,256.32200012207034,0.0227894259269874,249.3679992675781,0.1378808818650505,0.2107246895026703,78.2791918984262,0,-0.0337905963853352,0,,,,,,,,,,,,,,,,
2025-10-09,AAPL,257.8099975585937,258.0,253.13999938964844,254.0399932861328,38322000.0,-0.0155777893144718,256.6579986572266,-0.0120173124022922,256.0389999389648,-0.0110172534155403,250.56849899292,0.1043776665402342,0.2225374632940349,63.31048791587386,0,-0.0259407829950149,0,-0.0669428051521837,-0.0772473573062751,-0.1249320208645295,0.1046094750587098,0.3471560462604781,-0.140996237826777,-0.0164370297364337,-0.1406170600578135,0.0642857399945299,0.1465806798685379,-0.1086107669575287,-0.0242792858768709,-0.0241335672810773,-0.0048518427725955,-0.0262213143191799,0.0422140863706692
2025-10-10,AAPL,254.94000244140625,256.3800048828125,244.0,245.2700042724609,61999100.0,-0.0345220801663067,254.1080017089844,-0.0494147170145619,255.0199996948242,-0.0398888365051198,251.12849884033204,0.0478489195445217,0.2577633744419763,32.144032753765615,1,0.0286214738508083,1,-0.0532834429210339,-0.0193135910218207,-0.0240300747277198,-0.0347351499449121,0.3788703800356995,-0.0027398850030634,0.0499310544088428,0.0017347248334333,0.0853130863342785,0.2899384825735253,-0.0130551388184935,0.0371865672361954,-0.0653756994399121,0.0653458118334189,0.1244165679600301,0.1705521338088493
2025-10-13,AAPL,249.3800048828125,249.69000244140625,245.5599975585937,247.6600036621093,38142900.0,0.0097443606964409,252.302001953125,-0.0351786150353017,254.34300079345704,-0.0266084550114296,251.6764991760254,0.0463033665195344,0.2571437887740144,39.08416606469424,1,0.0588709777787035,1,-0.3113375822020274,0.1164649946172925,-0.0224344761845512,0.1463168070653219,0.3413412735460998,-0.1057570521250215,0.0562091169242697,0.0114750516416596,0.0251578925942024,0.0421039305335439,-0.0266470059792421,-0.0625266050091399,-0.0082216063519209,-0.0018871905095931,0.0465696750742586,0.0196281515598422
2025-10-14,AAPL,246.6000061035156,248.8500061035156,244.6999969482422,247.7700042724609,35478000.0,0.0004441597703503,250.56000061035152,-0.0339597876667726,253.65700073242184,-0.0269410536024956,252.15749969482425,0.0403947538212325,0.2568395420083938,42.17241301290594,1,0.0605399543227846,1,-0.0699184346432026,-0.0065805727499006,-0.0425668534160846,0.0449322712119298,0.4978829245924591,-0.1041027689074748,-0.0252878722158431,-0.1001258259442307,0.0530513940397263,0.159517293981261,-0.083990304275685,-0.0304574693718507,0.0044473590070344,0.0379945144460507,0.080906437922397,-0.0265696526794251
2025-10-15,AAPL,249.4900054931641,251.82000732421875,247.47000122070312,249.33999633789065,33893600.0,0.0063364896410273,248.8160003662109,-0.0337905963853352,253.0460006713867,-0.0239185777386777,252.6749992370605,0.0433072120458302,0.2572390749913629,35.52477196833925,0,0.0365365204256891,1,-0.0025991619808031,-0.0913272149217479,-0.1127114545248623,-0.0145121907723684,0.4692887102213938,0.0252751593153414,-0.1747876943999545,-0.0918224482226973,-0.1106936389292035,-0.1671328764506416,0.077103228324815,-0.0638127147188465,0.0223057937157259,-0.0047324242613055,-0.0011211521455948,0.0207592328004152
2025-10-16,AAPL,248.25,249.0399932861328,245.1300048828125,247.4499969482422,39777000.0,-0.0075800088931069,247.4980010986328,-0.0259407829950149,252.0779998779297,-0.037646356904096,253.153498840332,0.0402303340717693,0.2584899436478419,34.88104577872245,1,0.0490199627141665,1,,,,,,,,,,,,,,,,
2025-10-17,AAPL,248.0200042724609,253.3800048828125,247.2700042724609,252.2899932861328,49147000.0,0.0195594924129378,248.9019989013672,0.0286214738508083,251.50500030517577,-0.0222075651946308,253.49299850463868,0.0276578137928016,0.2426377963514888,46.468641114083766,1,0.0417377395786895,1,-0.1563519548582954,0.0520456136917631,-0.0147206486184316,0.0543435229669455,0.2582436543758558,-0.0853592266109212,-0.009926322182286,-0.0576283426871317,0.0648330498661522,0.1069377337465552,-0.048015293812974,-0.0349353441534792,0.0016002666376874,-0.0047993961397136,-0.0186707300131535,0.0237170872387943
2025-10-20,AAPL,255.88999938964844,264.3800048828125,255.6300048828125,262.239990234375,90483000.0,0.03943873008454,251.8179962158203,0.0588709777787035,252.05999908447265,0.0216213632793729,253.8009986877441,0.0240549983798559,0.2345297992934845,59.500623306460064,1,0.0250534150735239,1,,,,,,,,,,,,,,,,
2025-10-21,AAPL,261.8800048828125,265.2900085449219,261.8299865722656,262.7699890136719,46695900.0,0.0020210448407322,254.8179931640625,0.0605399543227846,252.68899688720705,0.0245242426618541,254.21799850463867,0.0327791399519403,0.2327445816490383,59.20523681286716,0,0.0237089897887996,1,-0.0201365264928183,-0.0455904897599729,-0.0496556107995408,0.001696940587337,0.3535243717701236,-0.0491071526189784,-0.112689615711774,-0.0673929487822357,-0.0278882099857615,0.0069760217332705,0.0151891380968756,-0.0417159314762601,-0.0057237946865307,-0.0003436766460222,0.0287263321910147,-0.0034078886982987
2025-10-22,AAPL,262.6499938964844,262.8500061035156,255.42999267578125,258.45001220703125,45015300.0,-0.0164401453257885,256.63999633789064,0.0365365204256891,252.7279983520508,0.0015113332253249,254.5249992370605,0.024335201568902,0.239080272605929,51.55661599583719,1,0.0435287269051787,1,-0.1278012431750058,0.0366821615585709,0.0074218419370028,-0.0075559363099143,0.3036242967809635,-0.0983612738763262,-0.0434271379421442,-0.129405694495023,0.1144961361642676,0.2967959450927556,-0.0845331297376726,-0.0846599582644517,-0.0301306739129389,0.0676240152110196,-0.0508003688991757,0.0223028671386029
2025-10-23,AAPL,259.94000244140625,260.6199951171875,258.010009765625,259.5799865722656,32754900.0,0.0043721196048125,259.0659942626953,0.0490199627141665,253.2819976806641,0.0218075635039596,254.66049880981444,0.0105500506349205,0.2311546695993751,51.829270038287504,1,0.0455351257248337,1,-0.298846705012402,0.1453306620603838,0.0096520974618673,0.1414349532341056,0.2538701731600492,-0.0898984719908876,0.121257595439931,-0.0061895886215459,0.1340312086417154,0.1608147764389477,-0.0530062771795923,-0.0687432859489151,-0.005662912666431,0.01327819423058,-0.1380508714295279,0.0835215539762969
2025-10-24,AAPL,261.19000244140625,264.1300048828125,259.17999267578125,262.82000732421875,38253700.0,0.0124817817996578,261.1719970703125,0.0417377395786895,255.03699798583983,0.0715538090514411,255.028498840332,0.0288107743557497,0.2336384183511535,56.879927004281306,1,0.0287268380738419,1,,,,,,,,,,,,,,,,
