date,ticker,embed_pca16_00,embed_pca16_01,embed_pca16_02,embed_pca16_03,embed_pca16_04,embed_pca16_05,embed_pca16_06,embed_pca16_07,embed_pca16_08,embed_pca16_09,embed_pca16_10,embed_pca16_11,embed_pca16_12,embed_pca16_13,embed_pca16_14,embed_pca16_15
2025-09-09,AAPL,0.25139192,-0.06686771,-0.011059585,0.12015548,0.20106134,-0.14847577,0.02665655,0.11463862,-0.054684766,-0.07870685,0.121951066,-0.17446868,0.1536849,0.032381184,0.002217943,0.029042214
2025-09-12,AAPL,-0.114896074,-0.0076689855,-0.20412888,0.05064853,0.30097246,0.07305381,0.16680482,0.024249084,0.020714246,0.1644508,0.21795358,0.13297714,-0.10751071,0.107717186,-0.12397544,-0.011312284
2025-09-12,AAPL,0.22358254,0.013991012,-0.30698016,-0.061400924,0.118468806,-0.043431457,0.08754933,-0.08195938,0.043552186,0.05260732,0.31077084,-0.0037747645,0.034019984,-0.070202716,0.07976045,-0.09521557
2025-09-12,AAPL,-0.14324212,-0.041635986,-0.17416552,-0.06916057,0.31372675,-0.07885844,0.10302584,0.09151179,0.10784764,0.14309312,0.10388624,-0.025427748,0.10736925,-0.11277531,-0.05299994,-0.16092077
2025-09-13,AAPL,-0.10689252,-0.09207376,0.022585513,0.051613897,0.33020988,-0.0030923337,-0.003743649,0.2765528,0.16127183,-0.101015694,0.13206337,0.06629761,0.060058452,-0.16051216,0.057930924,0.046274733
2025-09-16,AAPL,-0.119671874,-0.057517126,-0.17315474,0.010103167,0.3288496,0.010480174,0.13824794,0.036668617,0.051616706,0.20779903,0.35195604,0.14741853,-0.07931576,-0.022142237,-0.129732,-0.049539264
2025-09-16,AAPL,-0.119249985,-0.078244135,-0.09820973,0.021616615,0.23580961,0.01465049,0.16745594,-0.009978501,0.0049032825,0.12719849,0.26429808,0.19737022,0.014109316,0.02252942,-0.09611396,0.026469713
2025-09-17,AAPL,-0.15597904,-0.0033760418,-0.14661644,0.014016419,0.42985842,0.0009113317,0.09786482,0.19187649,0.10700459,0.097418286,0.0044333856,-0.019699033,-0.04469981,-0.017100174,-0.026208384,0.104248725
2025-09-18,AAPL,-0.09181543,-0.014794718,-0.19992027,0.04677019,0.41966122,-0.013453077,0.057319704,0.17441209,0.0613092,-0.009413293,0.09329059,0.027799224,0.05811636,-0.063636735,0.016967544,0.01339985
2025-09-18,AAPL,-0.00996646,0.029052204,-0.23646274,0.101227984,0.435741,-0.04424213,0.063265786,0.18943393,0.007892484,-0.088066,0.07244612,-0.01962003,0.039018184,-0.048382618,0.081803076,0.0003444716
2025-09-19,AAPL,0.17454259,-0.064953975,-0.09137285,0.058292456,0.098169975,-0.13729881,0.14543219,0.25577825,-0.0014936606,-0.04314168,0.10755231,-0.1708021,0.07876338,0.006828786,0.011293185,0.03201213
2025-09-22,AAPL,-0.1933829,0.023829896,-0.19753806,0.009527657,0.43768317,-0.022481576,0.14783013,0.08206279,0.138276,0.15682085,-0.0073063583,-0.047819506,0.073309846,-0.07419404,0.025459627,0.021052761
2025-09-22,AAPL,-0.057353467,0.044987798,-0.042552624,0.043406114,0.2899873,0.04357609,0.0938443,0.26354957,0.20112982,0.027501067,-0.01903359,-0.013589926,0.09141707,-0.23733285,0.015396464,0.06462806
2025-09-22,AAPL,0.06770505,-0.0019801175,-0.14094867,0.042361774,0.37432814,-0.049864624,0.14369525,0.096828505,0.024724152,-0.016345466,0.09989889,-0.17808418,0.08419611,0.07152842,0.11614412,-0.17777862
2025-09-23,AAPL,0.33321288,-0.028305234,-0.1630706,0.16521567,0.13611397,-0.04646469,-0.016844606,0.28359094,0.07363989,0.0027496703,0.10036202,-0.115969345,0.10478107,0.16929229,0.1944849,0.19311062
2025-09-23,AAPL,-0.078410804,0.043536294,-0.25239298,-0.069182076,0.24032131,0.038975406,0.093569875,-0.07552749,0.06107809,0.2779683,0.3130175,0.22929256,-0.021060174,-0.06872305,-0.056226857,0.0552507
2025-09-24,AAPL,-0.19766322,-0.07235501,-0.12017844,0.10498809,0.36021394,-0.12751128,0.064334705,0.17234382,-0.0045460756,-0.0072492342,0.06564943,-0.051685806,0.20350799,-0.052196387,0.09782887,-0.10701693
2025-09-25,AAPL,0.12813568,-0.09637637,-0.17590164,0.04666918,0.14866033,-0.07243134,0.18014592,0.22951666,0.01860376,-0.16256511,0.23893778,-0.05165641,-0.005279308,-0.02461707,0.090564616,-0.11066638
2025-09-29,AAPL,-0.19078745,0.14716285,-0.10659387,-0.073733516,0.13774337,-0.04487549,0.08489406,0.1618442,0.15984315,0.11856163,0.039491463,0.051896967,-0.06798736,-0.1210508,0.17991702,0.122587465
2025-09-29,AAPL,0.15647087,-0.10523563,-0.039927766,0.077466205,-0.09645544,-0.03646591,-0.048149616,0.22690307,-0.11975673,-0.049991105,0.18401945,0.2567132,-0.082986,0.17347433,0.10327438,-0.15459824
2025-09-30,AAPL,-0.01001602,-0.055924036,-0.25738266,0.0936693,0.27530104,-0.011826101,0.13933147,0.27468956,0.13769014,0.06496092,0.21908063,0.15625009,-0.15172115,0.02146419,0.095893286,0.034441918
2025-09-30,AAPL,-0.10969911,0.037401967,-0.15660483,-0.07985276,0.26268557,0.0061104395,0.14679153,0.116469674,0.16749015,0.24339555,0.014135761,-0.04604669,0.07965544,-0.0026512237,-0.1241507,-0.0068973037
2025-10-01,AAPL,-0.11900201,0.001540517,-0.1398292,0.0031005759,0.41954628,-0.1413595,0.13684237,0.093972065,0.028912747,0.030855477,0.06735524,-0.07246817,0.21879773,0.010704552,0.06577622,0.032901365
2025-10-03,AAPL,-0.1343749,0.046500277,-0.23234111,0.028376315,0.45742407,-0.0007814115,0.1538078,0.08409158,0.129086,0.18515204,0.021158703,-0.106506266,0.008093094,-0.040054176,0.08808048,0.07735943
2025-10-06,AAPL,0.290273,-0.0927716,-0.11062993,0.04833688,0.04483461,-0.09680305,0.058486864,0.09210974,0.005345046,-0.12000589,0.29310435,-0.10279457,0.052498464,-0.071414605,0.09487247,-0.042316344
2025-10-07,AAPL,0.15452653,-0.023553891,-0.09607665,-0.0341284,0.39972967,-0.14348619,0.16410317,0.12488648,0.03042317,-0.052501805,0.12693651,-0.055500735,0.049651895,0.07739381,0.113771096,-0.043724414
2025-10-09,AAPL,0.16200905,0.15093733,-0.23557228,-0.100592576,0.2725343,-0.024250397,0.116384715,0.29116046,-0.04974743,0.03684103,0.059617616,-0.042015623,-0.0010410348,0.08371877,0.08674749,-0.013411242
2025-10-09,AAPL,-0.20110705,-0.12238307,-0.06614701,-0.00970357,0.25750682,0.023109041,0.09158286,0.17797086,0.17623958,0.07737479,0.012426667,0.12077099,0.024717074,-0.03291082,0.17360868,0.15859617
2025-10-10,AAPL,0.14531605,-0.14065728,-0.19118416,-0.041145373,0.16258833,0.12484446,0.16234045,0.08596453,0.062365223,-0.03378542,0.1566354,-0.024105614,-0.26765817,0.032669857,0.15880927,0.027533397
2025-10-11,AAPL,0.20319101,0.006306397,-0.17344075,0.14064357,0.38104343,-0.08521962,0.057207078,0.14601475,0.032470834,-0.10477769,0.20704506,-0.21182673,0.06428826,0.08660385,0.02158887,-0.07189154
2025-10-12,AAPL,-0.1021947,0.009652899,-0.14591996,0.00214674,0.4202145,-0.15233558,0.13104846,0.111218974,0.016170764,-0.00013667009,0.07140243,-0.029524926,0.19187531,0.027711576,0.09942257,-0.03103965
2025-10-12,AAPL,0.2173218,-0.08648999,-0.13001375,0.023714654,0.124153346,-0.22100939,0.10315771,0.04041029,0.038826514,-0.08440001,0.17172763,-0.10360674,0.054117993,0.044355396,-0.020199794,-0.019210191
2025-10-13,AAPL,-0.04626552,-0.042487565,-0.26426184,0.074105114,0.22460836,0.016657997,0.09147767,0.24120839,0.041796133,0.11848611,0.07634496,-0.08488733,-0.0449261,0.10725532,0.0721119,0.09543502
2025-10-14,AAPL,0.1829003,0.020083483,-0.2722242,0.22432639,0.14961247,-0.05731704,0.06660885,0.20918195,0.11282545,0.04169323,0.08575529,-0.18151297,0.119111545,0.029220305,0.21113208,0.073985845
2025-10-14,AAPL,0.20330231,-0.11624359,0.024277925,0.06450147,0.20911832,-0.07854127,0.15028846,0.16754337,0.032107998,-0.0427126,0.12228772,0.13896812,-0.031704046,-0.09815079,0.13687283,-0.06166323
2025-10-15,AAPL,0.15168628,-0.049468596,-0.0327577,0.045996096,0.33488274,-0.021236261,0.2046494,0.16780707,0.051410887,0.021647982,0.0613418,-0.018625665,-0.035540767,0.005690383,0.11434879,0.009231795
2025-10-15,AAPL,0.20094815,-0.030872213,-0.24175963,-0.26319537,-0.05357985,-0.041055553,0.10764617,-0.092908196,0.2543132,0.034205988,0.1600541,0.029744007,-0.058812905,-0.104500994,0.05791051,-0.15247771
2025-10-15,AAPL,0.14322191,0.12085359,-0.04864272,0.11591059,0.15605454,-0.21599123,-0.056669377,0.10104156,0.08637956,-0.1421587,0.051764954,-0.10702661,-0.04142292,-0.11659346,0.13076968,0.02118061
2025-10-17,AAPL,-0.119690485,0.10503911,-0.05302374,-0.035590127,0.28791705,-0.09930401,0.084066704,0.18123257,0.115595765,0.121199876,0.06517539,-0.0029754697,0.1566918,-0.15656176,-0.04283727,0.042655546
2025-10-17,AAPL,-0.19906501,0.09185845,-0.16075808,0.024087574,0.27181008,-0.062496282,0.070059575,0.07496946,0.008054501,0.014541887,-0.019878278,0.016246548,0.10106489,0.07823499,0.22082661,0.019838512
2025-10-17,AAPL,0.050223824,-0.015157841,-0.085848115,0.12658176,0.32148454,-0.041885387,0.1729087,0.01586045,0.14457855,-0.09111121,0.03611562,-0.14603247,-0.03917071,0.028349884,0.02020034,-0.12536712
2025-10-19,AAPL,-0.018995164,-0.06486548,-0.10484428,0.14350903,0.2715069,-0.0072387424,0.1118423,0.16264646,0.024387956,-0.051692843,0.16325413,-0.10409255,0.11554503,-0.06433228,0.20380156,-0.09678997
2025-10-20,AAPL,0.13976179,0.09939001,-0.29335493,-0.04547494,0.09262178,-0.109616086,0.056041192,-0.028260065,-0.0009892593,0.036967333,0.2509554,-0.0015967143,0.05609438,0.026817488,0.2808724,-0.23761559
2025-10-21,AAPL,-0.13429664,-0.058298565,-0.09088349,0.067784786,0.2331036,-0.092556015,0.034347124,0.18461457,0.07321497,0.14982183,0.20566046,-0.07387322,0.17621961,0.018242426,0.059195112,-0.0034493664
2025-10-21,AAPL,0.189433,0.016657077,-0.09971924,0.045720205,0.23766252,-0.19343221,0.052662868,0.08281517,0.021734932,-0.038792968,0.062057752,-0.14077316,0.024170008,-0.015730096,0.062131856,0.025680399
2025-10-21,AAPL,0.03017438,0.07942587,-0.102582194,0.15353401,0.23328298,-0.2111218,-0.04019865,0.13312969,-0.044878412,-0.014285422,0.13912569,-0.2401351,-0.002383829,0.14937432,0.08398839,0.040304013
2025-10-21,AAPL,0.1707806,-0.058301847,-0.14813131,-0.05182703,0.26640642,-0.09043468,0.16253471,0.21620868,-0.038637098,-0.03416926,0.16867572,-0.099383034,0.1344695,0.05682207,-0.007514769,-0.06305074
2025-10-25,AAPL,-0.016559139,-0.0277306,-0.24217317,0.07554618,0.38923544,0.018649815,0.13093372,0.2777567,0.028371464,0.048201498,0.1237977,-0.11488607,0.01760453,0.1236886,0.19032548,0.041858297
2025-10-26,AAPL,0.091766916,0.14177111,-0.12288327,-0.009081182,0.27177727,-0.14093143,0.0743772,0.09741327,0.29398182,0.018680202,0.044384398,-0.060209047,0.16312513,-0.0024701713,0.04681923,0.107426375
2025-10-26,AAPL,0.2327057,0.01804515,-0.1235341,0.042290755,0.24112256,-0.31090608,0.06554655,0.016762791,0.1326437,-0.13759275,0.07570127,-0.18254328,0.16999798,0.10131372,0.079359666,0.08059472
2025-10-27,AAPL,-0.15130559,0.06022441,-0.18563941,-0.091723956,0.29540217,0.059678316,0.15019757,0.10242034,0.16159439,0.2578284,0.00012341316,-0.062889256,0.090213604,0.02979912,-0.09848416,0.04112066
2025-10-28,AAPL,-0.014882485,0.1401342,0.053667184,0.29409,0.03559641,0.06198726,0.1334115,0.13607363,0.13412295,0.0687118,0.09088266,-0.19349514,-0.02293087,-0.0707395,0.23669747,-0.19913453
2025-10-30,AAPL,-0.16742525,-0.07164523,-0.2013198,0.023602763,0.30449525,-0.015415427,-0.0074423323,0.22296932,0.07687187,0.23640597,0.06671251,-0.06020269,0.14510836,-0.15888238,-0.02282601,-0.060338456
2025-10-30,AAPL,-0.20313993,-0.004326084,-0.16230065,0.0010702604,0.2776136,0.027631402,0.08339706,0.09466977,0.17793556,0.21688202,0.11199703,-0.07613191,0.025202723,0.0607343,0.09377304,0.04345398
2025-10-30,AAPL,0.025009593,0.0033605082,-0.34757924,0.13927059,0.25580683,-0.028263714,0.13550182,0.22963317,0.06818172,0.048130117,0.10284468,-0.21672569,-0.10442713,0.0882307,0.14176233,0.062012006
2025-10-30,AAPL,0.07717143,-0.14237516,-0.2856646,0.12145209,0.1267259,-0.08684895,0.15248334,0.25057733,-0.006099695,0.10276395,0.13167852,-0.07642151,-0.025940504,0.13920592,0.032277226,0.1490193
2025-10-30,AAPL,-0.27122545,0.017251737,-0.09492869,0.12353509,0.22183393,-0.0673738,-0.0096807545,0.21360104,0.07167015,0.107041396,0.070602894,0.03271814,0.1631789,-0.029553767,0.10104098,0.042479612
2025-10-31,AAPL,0.06632648,0.015569987,-0.27243334,0.118230715,0.42467353,0.043397106,0.13970895,0.24559854,0.0840536,0.0002218117,0.14791138,-0.18176717,0.02539692,0.12031587,0.2106252,0.10381818
2025-10-31,AAPL,0.1629243,-0.085470244,-0.3187155,0.107572794,0.1996115,-0.018972695,0.06888125,0.17219613,-0.0045044436,0.14365126,0.21626915,-0.09180441,-0.038857706,0.1227024,0.14493953,0.084215455
2025-11-03,AAPL,-0.0057697515,0.14355777,-0.28429952,-0.107290335,0.25834146,0.0039215046,0.051871438,-0.053562127,0.066502735,0.2371631,0.16564605,0.030552587,0.07959498,-0.07278056,-0.030131806,-0.055939198
2025-11-03,AAPL,-0.060523927,0.152026,-0.33987695,-0.07453495,0.29381144,-0.06279379,0.045601696,-0.07911642,0.060364436,0.21937583,0.082247816,-0.10129329,0.2342264,0.0061357464,0.124969,-0.06286069
2025-09-19,AMD,-0.24434806,0.38274264,-0.15521225,0.19087952,0.16015443,-0.257912,0.010152711,-0.15309301,-0.047823764,0.043970317,-0.10205948,-0.06365424,-0.14245136,-0.012683862,-0.108438306,0.07060428
2025-10-08,AMD,-0.14056501,0.2870911,-0.0148479175,0.075244956,0.100442745,-0.1566982,-0.06239109,0.06579518,0.096309975,-0.02566324,-0.079793096,0.16699727,-0.0018860823,-0.31410432,-0.18428372,-0.07101603
2025-10-08,AMD,-0.3403511,0.016756386,0.11254077,0.04646506,-0.03616716,-0.20799455,-0.086687975,-0.12799387,-0.15683822,-0.14803404,0.028921042,0.21755749,0.0746097,-0.096538275,-0.0030196311,-0.002233373
2025-10-08,AMD,-0.28564462,0.23689862,-0.08629754,0.15896022,0.18128464,-0.30972674,-0.048451673,-0.056844123,-0.11456546,-0.15163043,0.013637894,0.11252147,0.0003654889,-0.08356874,-0.10032572,0.037923913
2025-10-08,AMD,-0.24631253,0.20671831,0.14121772,0.11337885,-0.002019601,-0.14338419,-0.07115518,-0.052509226,-0.0047137802,-0.17680976,-0.08859634,0.29279512,0.087802224,-0.14698699,0.044145387,-0.040414628
2025-10-08,AMD,-0.250208,0.2294646,-0.1042104,0.038231827,-0.0110864295,-0.24916634,-0.025480246,-0.26774046,-0.07186161,-0.116107665,0.0105814785,0.17516397,0.07371912,-0.003999406,0.06653759,-0.028854823
2025-10-08,AMD,-0.12332597,0.22118047,-0.033739783,0.16535865,0.18114588,-0.22575778,-0.0009972965,-0.04137705,-0.05932851,-0.21587655,0.060370937,-0.009215795,-0.23339404,0.058456782,-0.12377786,0.15931767
2025-10-09,AMD,-0.29280275,0.3062716,-0.015283275,0.1719562,0.15105566,-0.3435137,-0.06805717,-0.06925105,-0.0019655186,-0.040543213,0.0037755112,0.044252012,-0.094397485,-0.043780785,-0.002121018,-0.02433525
2025-10-09,AMD,-0.19158499,0.4011669,-0.17386132,0.077535406,0.14118381,-0.25141364,0.02695811,-0.09153922,-0.015025874,-0.06606781,-0.10937597,-0.067517065,-0.26744103,-0.0036099565,-0.039787374,0.15109484
2025-10-09,AMD,-0.30556735,-0.008228895,-0.033960573,0.13278888,0.08869868,-0.16443917,0.018097594,-0.10555836,-0.16129966,-0.13890864,-0.14990707,0.075772576,-0.10205289,0.1359756,-0.029084777,0.112302065
2025-10-09,AMD,-0.113858044,0.41446403,-0.19057101,0.13546072,0.12901074,-0.26751292,-0.012549942,-0.113114744,-0.08022391,-0.117309794,-0.07361258,-0.06866425,-0.28008613,0.02850598,-0.0047101737,0.15770109
2025-10-09,AMD,-0.33477005,0.03811117,0.055627003,-0.007192747,0.0126550505,-0.18247579,-0.028931174,-0.09230625,-0.12837116,-0.1478117,-0.076228276,0.23697467,0.026464988,0.053499147,0.012396451,-0.06652496
2025-10-10,AMD,-0.2123262,0.35068157,-0.15974985,0.06642036,0.15461053,-0.21105555,0.014351354,-0.061356593,0.0098983655,0.039577007,0.068305366,0.114937946,-0.17703082,-0.08325727,-0.24667168,0.09215845
2025-10-10,AMD,0.053327598,0.3039633,-0.11178615,-0.004178307,0.05934413,-0.11680371,-0.044958677,0.09390958,0.09902966,0.088813126,-0.21589029,0.0592058,0.019474994,-0.27691588,-0.26069996,0.04205477
2025-10-10,AMD,-0.32864937,0.17712022,-0.021687578,0.09271478,0.15836151,-0.2710884,-0.071312696,0.0004419984,-0.024431402,-0.13482825,-0.019581934,0.19465846,0.016444761,-0.026789796,0.05130486,-0.02317995
2025-10-11,AMD,-0.12228942,0.33381674,0.032504074,0.17299354,0.24244155,-0.15615661,0.021333288,-0.08387528,-0.052814577,-0.044935767,-0.26125306,0.011242522,-0.075428925,-0.07802369,-0.023670875,-0.067998946
2025-10-12,AMD,-0.17531611,0.1867125,-0.079829805,0.20875254,0.07406399,-0.2647068,-0.020651143,-0.11662833,-0.0818637,0.005994038,0.20702268,0.15231955,-0.24510936,0.09964023,-0.18004395,0.009278683
2025-10-14,AMD,-0.18940331,0.34986895,-0.098392494,0.028556217,0.054553874,-0.086762086,0.042195868,-0.05812169,0.02593638,0.018322296,-0.0689485,0.12768534,-0.114852436,-0.16994913,-0.1939134,-0.024958927
2025-10-14,AMD,-0.34352595,0.25070596,-0.090513356,0.103716575,0.14114127,-0.26015878,-0.034216058,-0.106868885,-0.03824485,0.0396691,-0.07971706,0.10158255,-0.02154724,-0.12785509,-0.10892157,0.092776455
2025-10-14,AMD,-0.16886558,0.32485944,-0.13957047,0.20348592,0.07531752,-0.27013236,-0.16957562,-0.12220636,-0.07473768,-0.1633266,-0.06522755,0.0126148295,-0.17174709,-0.044694003,0.06681714,0.13587509
2025-10-14,AMD,-0.095925845,0.36210757,-0.027472248,0.22678037,0.15694031,-0.28886542,-0.05882405,-0.090848,-0.07922639,-0.16136909,-0.008771525,-0.07765463,-0.10289275,0.043604653,-0.04700529,0.2125178
2025-10-14,AMD,-0.04144393,0.36250967,-0.16901332,0.12468839,0.01163642,-0.19814664,-0.12095202,-0.19145246,-0.07505335,-0.19539277,0.0007268865,-0.15169396,-0.14225484,-0.05753393,-0.019346956,0.108319424
2025-10-14,AMD,-0.08843787,0.402635,-0.14028105,0.112595536,-0.018728277,-0.15121324,-0.067999355,-0.31198797,-0.08999775,-0.033872496,0.09281164,-0.028558118,-0.16037817,-0.02467463,0.07116651,-0.03638347
2025-10-14,AMD,-0.33951166,0.031550776,0.12747896,0.035659757,-0.028411347,-0.15407752,-0.0435048,-0.1626161,-0.11417364,-0.25618923,0.03263248,0.22291565,0.10133392,0.014177415,0.0016058432,0.031716272
2025-10-14,AMD,0.0039161104,0.36467588,-0.19751473,0.07685885,-0.07522595,-0.18907802,-0.07916343,-0.20441243,-0.08352643,-0.09042813,0.1161386,-0.008035268,-0.23686399,-0.069662414,0.057028577,0.0044664815
2025-10-14,AMD,-0.2063515,0.2752772,-0.08951215,0.018353824,-0.01825456,-0.17960858,-0.10449595,-0.23876873,-0.034804847,-0.014531045,-0.024318406,0.06708,-0.112324394,-0.09431546,0.033739064,0.016731692
2025-10-15,AMD,-0.28559875,0.11710035,-0.14165673,0.038827356,0.13162301,-0.16378137,-0.00066802057,0.06666635,-0.041019388,-0.07266023,-0.07377354,0.07842039,-0.14346439,0.039880723,-0.03535547,-0.06354048
2025-10-15,AMD,-0.23508231,0.353386,-0.13726854,0.21514525,0.16331293,-0.27099165,0.017633522,-0.16785993,-0.061929453,0.016519634,-0.08746573,-0.05705348,-0.14337112,0.008113686,-0.09005567,0.055882342
2025-10-15,AMD,0.021564769,0.17976268,-0.049707316,0.08713761,0.02913295,-0.22309326,-0.13543084,-0.09994716,-0.06122609,-0.20630322,0.017085101,-0.13537551,0.023799166,-0.07453949,-0.042223256,0.12312559
2025-10-15,AMD,-0.3023922,0.08009837,0.07981403,0.087983385,-0.02139598,-0.243949,-0.019989355,-0.1044234,-0.0663659,-0.14089265,0.03082325,0.1784263,0.02014329,0.046245456,0.028607398,0.0007708626
2025-10-15,AMD,-0.33704188,0.19026035,-0.03457389,0.12228794,0.044154216,-0.20488238,-0.0033414494,-0.12225472,-0.1262522,-0.20797624,0.10199603,0.049543373,-0.08298717,0.09045145,0.007411086,0.10645137
2025-10-15,AMD,-0.3381615,0.3300064,-0.15320176,0.07714555,0.04571217,-0.17950521,-0.07201491,-0.2500519,-0.118814394,-0.040323876,0.108534984,0.09132835,-0.07495353,-0.013777302,0.10210426,0.016481007
2025-10-16,AMD,0.08054554,0.4316558,0.014842194,0.22205345,-0.03346101,-0.15071814,-0.100508034,-0.031927977,0.14531352,-0.111347355,-0.1475589,-0.016210819,-0.019852398,-0.25300586,-0.10445486,0.12025303
2025-10-16,AMD,-0.29729363,0.30448678,-0.068909794,0.111020885,0.1407428,-0.2685413,-0.02773214,-0.04711562,-0.0072624944,-0.022568483,-0.004262639,0.058834095,-0.14116813,-0.042289887,-0.0412511,-0.03318682
2025-10-16,AMD,-0.1699985,0.1464449,-0.10938279,0.22219777,0.08494222,-0.20529076,-0.019865753,-0.021857908,-0.09148664,-0.04717879,0.1850493,0.17317657,-0.2450655,-0.009250784,-0.18456005,-0.064981975
2025-10-16,AMD,0.00384755,0.4641035,-0.10208625,0.10904884,0.141097,-0.22933927,-0.05139396,-0.1634027,0.013763373,-0.14176826,-0.09749936,-0.0037733107,-0.08948244,-0.11627944,-0.13755259,0.059087146
2025-10-16,AMD,0.025760606,0.30253336,-0.1901345,0.16815042,0.0288825,-0.206059,-0.14508507,-0.17600714,0.014821696,0.030536972,0.027538832,-0.11702815,-0.014328566,-0.17869014,0.0059424993,-0.109116115
2025-10-16,AMD,-0.30477753,0.19791754,-0.07244645,0.16378374,0.11586178,-0.3305051,-0.03917728,-0.03920806,-0.15229028,-0.15510584,-0.059975095,0.20831732,0.040642053,-0.061764672,0.079308,0.12281385
2025-10-17,AMD,-0.39167094,0.17026334,-0.010014437,0.06101073,0.04221306,-0.22095068,-0.08424274,-0.1715271,-0.08458787,-0.04268536,-0.058976445,0.060007047,-0.013272314,0.038433257,0.08347233,0.10286958
2025-10-18,AMD,-0.34441248,0.23648925,-0.0073073814,0.10593239,0.081264995,-0.26034403,-0.15475363,-0.0013461937,-0.0071474263,-0.15381362,-0.020028884,-0.017110232,-0.099138096,-0.027590234,0.039446894,0.12483112
2025-10-19,AMD,-0.20078504,0.2453891,-0.032035306,0.2201941,0.15270074,-0.3148387,-0.13942568,-0.132986,-0.09864183,-0.11639936,-0.092200905,-0.09153431,-0.03266069,-0.033460867,-0.06959481,-0.14925957
2025-10-20,AMD,-0.11998777,0.20395386,-0.15540905,0.1547653,0.19345476,-0.17215677,-0.08133834,0.08053013,0.07227887,-0.043036494,-0.01947038,-0.05133885,-0.11315409,-0.20286024,-0.20097889,0.0045052427
2025-10-20,AMD,-0.09564566,0.15260895,-0.28421184,0.17283055,-0.047426116,-0.12099622,0.05028659,0.006400858,0.01805234,-0.007424171,0.0135235125,-0.018889263,-0.19256033,-0.05219441,-0.041422732,-0.06312267
2025-10-21,AMD,-0.30417782,0.17423937,-0.02984528,0.09441676,0.17403506,-0.254787,-0.039626166,-0.0010811617,-0.063273184,-0.13242926,-0.0553106,0.27952573,-0.05579635,-0.060716406,-0.004422661,-0.011985097
2025-10-21,AMD,-0.10449742,0.3843546,-0.073696084,0.11356801,0.07309809,-0.20571359,0.03520643,-0.06826037,0.04204904,-0.021262886,-0.075569294,0.0777621,-0.13719372,-0.11631461,-0.28142342,-0.031380344
2025-10-21,AMD,-0.13770062,0.08231954,-0.14860605,0.111818254,0.12317111,-0.14416048,-0.10477619,0.12107028,-0.013169083,0.050213635,0.026226958,-0.11815823,-0.009263194,-0.09113144,-0.20409894,-0.121479556
2025-10-22,AMD,-0.074174084,0.4985656,0.07905161,0.22438718,0.08005059,-0.16167593,0.09014123,-0.09899818,-0.02277539,-0.030416507,0.03329124,-0.068332545,-0.08604006,0.0019469726,-0.18828318,0.03329039
2025-10-22,AMD,-0.28749382,0.32036427,-0.07835389,0.17708685,0.15363725,-0.34381923,-0.037966702,-0.13946761,-0.02156248,-0.002734923,-0.03425992,0.030669153,-0.11593553,0.0075951717,-0.0736298,-0.0074611693
2025-10-22,AMD,-0.15027145,0.30642432,-0.02642664,0.18478778,0.0989987,-0.30320773,-0.06201552,-0.111232236,0.1206783,-0.084276944,-0.026047908,-0.036192086,-0.06450733,-0.08871174,-0.1921565,0.13089754
2025-10-23,AMD,-0.23113835,0.12679498,-0.058335833,0.069547616,0.13478895,-0.17084605,-0.029723868,-0.048428074,-0.017943414,-0.025583552,0.05210097,0.27726614,-0.017211836,-0.1271227,-0.15621988,-0.021848919
2025-10-23,AMD,-0.027996222,0.44977406,-0.09135528,0.1282549,0.03424832,-0.19266053,0.062666796,-0.07130028,0.044381686,-0.032889295,-0.050641835,0.08041967,-0.12685315,-0.16434929,-0.21606758,-0.053956274
2025-10-23,AMD,-0.251589,0.20250246,-0.03580957,0.1744972,0.20167254,-0.32942185,-0.024833739,-0.060703706,-0.10177893,-0.20171148,-0.13597645,0.23096795,0.005695615,-0.10711551,0.021650277,0.050470628
2025-10-24,AMD,-0.25287345,0.17754562,-0.031798005,0.108293295,-0.0010634442,-0.16282763,-0.114166394,-0.011670401,-0.07869958,-0.16278505,0.10124002,0.10290895,-0.13501956,-0.021807212,0.017838111,0.18749124
2025-10-24,AMD,0.04498982,0.30539277,-0.3196406,0.0069701103,0.006042558,-0.26489794,-0.048351984,-0.2355198,-0.17309372,-0.008758679,0.07751265,-0.1101958,-0.14165422,0.012237926,-0.0092544705,-0.086749494
2025-10-24,AMD,-0.21510577,0.018715942,0.026000638,0.08232824,-0.0001103811,-0.2793417,-0.08573663,-0.014078551,-0.062012848,-0.14145292,-0.027668597,0.13840498,0.08802576,-0.06089013,-0.051598255,-0.0752375
2025-10-24,AMD,-0.29929,0.13232543,0.061522562,0.11231182,0.115295544,-0.2227182,-0.064746656,-0.1079691,-0.10446751,-0.2966901,-0.031907577,0.2573932,-0.003256405,-0.014676223,-0.004603013,-0.0188366
2025-10-26,AMD,-0.0515276,0.18334326,-0.25040853,-0.16461816,-0.022476899,-0.100042515,-0.040257625,-0.2326377,-0.09878548,0.032661136,-0.0023335412,-0.023097929,-0.13233069,0.11405121,0.017754216,-0.090456866
2025-10-27,AMD,-0.31193653,0.27438965,-0.06017805,0.12317984,0.23615041,-0.23628372,-0.00057048793,-0.0947442,-0.06493752,-0.081483826,-0.122208245,0.07905068,-0.08481002,0.011946623,-0.13840668,-0.05537587
