date,ticker,p_pos,p_neu,p_neg
2025-10-24,AMD,0.07649827748537064,0.9072927236557007,0.01620902307331562
2025-10-24,AMD,0.5431385636329651,0.11013107001781464,0.34673041105270386
2025-10-24,AMD,0.14157594740390778,0.20519636571407318,0.653227686882019
2025-10-24,AMD,0.021324025467038155,0.8104450702667236,0.16823092103004456
2025-10-26,AMD,0.5665532946586609,0.4193688929080963,0.014077830128371716
2025-10-27,AMD,0.036184459924697876,0.9337231516838074,0.030092380940914154
2025-10-27,AMD,0.1057363823056221,0.8835223317146301,0.010741237550973892
2025-10-27,AMD,0.1322799026966095,0.853665292263031,0.014054816216230392
2025-10-27,AMD,0.8116819262504578,0.18010084331035614,0.008217151276767254
2025-10-27,AMD,0.24548982083797455,0.7468937635421753,0.007616444490849972
2025-10-27,AMD,0.025201864540576935,0.9503545761108398,0.02444359101355076
2025-10-27,AMD,0.060125358402729034,0.9247878193855286,0.015086807310581207
2025-10-28,AMD,0.10250062495470047,0.8687229156494141,0.02877645008265972
2025-10-28,AMD,0.22055880725383759,0.7681034207344055,0.01133774034678936
2025-10-28,AMD,0.9243296980857849,0.059696681797504425,0.015973558649420738
2025-10-28,AMD,0.9531118273735046,0.02838432975113392,0.01850382424890995
2025-10-29,AMD,0.04662518575787544,0.931544840335846,0.02182992920279503
2025-10-29,AMD,0.2100258469581604,0.5020056366920471,0.2879685163497925
2025-10-30,AMD,0.7647853493690491,0.20596881210803986,0.02924579754471779
2025-10-30,AMD,0.027597956359386444,0.9441813826560974,0.02822059392929077
2025-10-31,AMD,0.8769047856330872,0.11265065521001816,0.010444572195410728
2025-10-31,AMD,0.9155532121658325,0.06598526984453201,0.01846160553395748
2025-10-31,AMD,0.028836648911237717,0.9371946454048157,0.03396869823336601
2025-10-31,AMD,0.08075888454914093,0.8205571174621582,0.09868396818637848
2025-11-03,AMD,0.22521159052848816,0.7643466591835022,0.010441810823976994
2025-11-03,AMD,0.8366227746009827,0.1534026563167572,0.009974577464163303
2025-08-11,AMZN,0.8981310725212097,0.09289053082466125,0.008978449739515781
2025-08-11,AMZN,0.052349336445331573,0.9029358625411987,0.04471485689282417
2025-08-12,AMZN,0.09060321003198624,0.8826418519020081,0.02675488404929638
2025-08-13,AMZN,0.17796199023723602,0.8125861287117004,0.009451836347579956
2025-08-13,AMZN,0.08927799761295319,0.03831714764237404,0.872404932975769
2025-08-14,AMZN,0.16437438130378723,0.8243379592895508,0.011287701316177845
2025-08-14,AMZN,0.09885989874601364,0.8914564847946167,0.009683609940111637
2025-08-15,AMZN,0.08009776473045349,0.9092923998832703,0.010609799064695835
2025-08-15,AMZN,0.4451172649860382,0.5459406971931458,0.008941995911300182
2025-08-18,AMZN,0.03499381244182587,0.9369672536849976,0.028038976714015007
2025-08-19,AMZN,0.02902519330382347,0.9301249384880066,0.040849849581718445
2025-08-22,AMZN,0.14478377997875214,0.8460156321525574,0.009200568310916424
2025-08-25,AMZN,0.049243297427892685,0.9335132837295532,0.01724347472190857
2025-08-28,AMZN,0.06419249624013901,0.9219591021537781,0.013848423026502132
2025-09-02,AMZN,0.05041825398802757,0.935061514377594,0.014520213939249516
2025-09-02,AMZN,0.059277620166540146,0.9225058555603027,0.018216490745544434
2025-09-02,AMZN,0.06637473404407501,0.912247359752655,0.021377861499786377
2025-09-03,AMZN,0.03660128638148308,0.875790536403656,0.0876082181930542
2025-09-03,AMZN,0.10367120802402496,0.8855582475662231,0.010770495980978012
2025-09-04,AMZN,0.1312873661518097,0.8606062531471252,0.008106433786451817
2025-09-11,AMZN,0.16964785754680634,0.8190445899963379,0.01130753569304943
2025-09-12,AMZN,0.038785871118307114,0.9472054839134216,0.014008677564561367
2025-09-15,AMZN,0.07515788823366165,0.9073684811592102,0.017473600804805756
2025-09-16,AMZN,0.03933119401335716,0.9329655766487122,0.027703264728188515
2025-09-16,AMZN,0.06532630324363708,0.917586624622345,0.017087141051888466
2025-09-16,AMZN,0.056430891156196594,0.925323486328125,0.018245626240968704
2025-09-17,AMZN,0.1511235535144806,0.8383442759513855,0.010532143525779247
2025-09-17,AMZN,0.12439341843128204,0.8444079756736755,0.031198596581816673
2025-09-18,AMZN,0.2423996925354004,0.7490245699882507,0.00857567135244608
2025-09-18,AMZN,0.06323088705539703,0.9267383217811584,0.010030793957412243
2025-09-25,AMZN,0.03125879541039467,0.9470760822296143,0.021665101870894432
2025-09-25,AMZN,0.0276242196559906,0.9442283511161804,0.02814740315079689
2025-09-25,AMZN,0.06580265611410141,0.1064261868596077,0.8277711272239685
2025-09-25,AMZN,0.03367585316300392,0.9425980448722839,0.023726142942905426
2025-09-28,AMZN,0.05337302386760712,0.9205798506736755,0.026047125458717346
2025-09-29,AMZN,0.1961621791124344,0.7958335876464844,0.008004197850823402
2025-09-29,AMZN,0.24041029810905457,0.7508821487426758,0.008707551285624504
2025-09-30,AMZN,0.15476974844932556,0.8341213464736938,0.01110893301665783
2025-09-30,AMZN,0.0376117043197155,0.9459677338600159,0.01642059162259102
2025-09-30,AMZN,0.07986379414796829,0.906632661819458,0.013503511436283588
2025-09-30,AMZN,0.02570342645049095,0.9490014314651489,0.02529512532055378
2025-09-30,AMZN,0.12981988489627838,0.8593488931655884,0.010831273160874844
2025-09-30,AMZN,0.025373704731464386,0.9385863542556763,0.03603992611169815
2025-09-30,AMZN,0.06102896109223366,0.9265758395195007,0.012395201250910759
2025-10-02,AMZN,0.12365881353616714,0.8664137721061707,0.009927435778081417
2025-10-08,AMZN,0.14453069865703583,0.8450037240982056,0.01046556606888771
2025-10-08,AMZN,0.06351172924041748,0.9207314252853394,0.01575683057308197
2025-10-08,AMZN,0.11274608224630356,0.8761257529258728,0.011128191836178303
2025-10-09,AMZN,0.04074785113334656,0.9422144889831543,0.017037682235240936
2025-10-13,AMZN,0.19861489534378052,0.7779373526573181,0.02344774641096592
2025-10-13,AMZN,0.05395166203379631,0.9332289099693298,0.012819378636777401
2025-10-13,AMZN,0.03661397844552994,0.9368694424629211,0.02651662565767765
2025-10-13,AMZN,0.06191125139594078,0.9260764718055725,0.01201234757900238
2025-10-14,AMZN,0.029205329716205597,0.9473670125007629,0.023427629843354225
2025-10-14,AMZN,0.0496036633849144,0.9386858940124512,0.011710422113537788
2025-10-15,AMZN,0.3653353154659271,0.6203697919845581,0.014294919557869434
2025-10-15,AMZN,0.029789824038743973,0.948604166507721,0.02160600759088993
2025-10-15,AMZN,0.041407883167266846,0.934516429901123,0.024075742810964584
2025-10-15,AMZN,0.0397622287273407,0.9420002102851868,0.018237581476569176
2025-10-16,AMZN,0.09139550477266312,0.8985055088996887,0.010099041275680065
2025-10-16,AMZN,0.0625309944152832,0.9204452037811279,0.017023751512169838
2025-10-20,AMZN,0.056864961981773376,0.9313219785690308,0.011813033372163773
2025-10-20,AMZN,0.06282194703817368,0.923014223575592,0.014163834974169731
2025-10-22,AMZN,0.3354833722114563,0.6572601199150085,0.0072564841248095036
2025-10-22,AMZN,0.23492833971977234,0.7518529891967773,0.013218661770224571
2025-10-22,AMZN,0.1010289341211319,0.8895567059516907,0.009414337575435638
2025-10-22,AMZN,0.32116204500198364,0.6644421219825745,0.014395861886441708
2025-10-23,AMZN,0.13574515283107758,0.8541598320007324,0.010095002129673958
2025-10-23,AMZN,0.028582993894815445,0.9281821846961975,0.043234825134277344
2025-10-23,AMZN,0.03129664808511734,0.9345561861991882,0.03414715453982353
2025-10-23,AMZN,0.81138676404953,0.17911206185817719,0.009501196444034576
2025-10-25,AMZN,0.46674615144729614,0.5220664739608765,0.011187409050762653
2025-10-27,AMZN,0.17708547413349152,0.8152921795845032,0.007622323464602232
2025-10-28,AMZN,0.48791566491127014,0.5015323758125305,0.010551942512392998
2025-10-28,AMZN,0.020431721583008766,0.08348309248685837,0.896085262298584
2025-10-28,AMZN,0.007941407151520252,0.024115394800901413,0.9679431915283203
2025-10-28,AMZN,0.008861476555466652,0.029429716989398003,0.9617087841033936
2025-10-28,AMZN,0.019695386290550232,0.3004131615161896,0.6798914670944214
2025-10-28,AMZN,0.09667428582906723,0.8930420279502869,0.01028366293758154
2025-10-29,AMZN,0.02852620929479599,0.9390087127685547,0.0324651300907135
2025-10-29,AMZN,0.09317582100629807,0.8931703567504883,0.013653762638568878
2025-10-30,AMZN,0.023432252928614616,0.8882380127906799,0.08832971751689911
2025-10-30,AMZN,0.737431526184082,0.23085449635982513,0.031713955104351044
2025-10-30,AMZN,0.06216738000512123,0.8556001782417297,0.08223246037960052
2025-10-31,AMZN,0.9268819689750671,0.046918969601392746,0.026199107989668846
2025-10-31,AMZN,0.02937217243015766,0.9379053711891174,0.03272247314453125
2025-11-03,AMZN,0.7367274761199951,0.25426506996154785,0.009007520042359829
2025-11-03,AMZN,0.038903381675481796,0.9443092942237854,0.01678738184273243
2025-11-03,AMZN,0.019796717911958694,0.9432905316352844,0.03691277652978897
2025-11-03,AMZN,0.12723436951637268,0.8594347238540649,0.0133309131488204
2025-11-03,AMZN,0.3425319194793701,0.6344043612480164,0.023063691332936287
2025-08-14,GOOG,0.026621166616678238,0.9098641276359558,0.06351468712091446
2025-09-02,GOOG,0.022784363478422165,0.789314329624176,0.18790127336978912
2025-09-03,GOOG,0.11371909081935883,0.3105558753013611,0.5757250189781189
2025-09-03,GOOG,0.1893693506717682,0.3054676651954651,0.5051629543304443
2025-09-03,GOOG,0.9135274887084961,0.056992243975400925,0.0294802263379097
2025-09-11,GOOG,0.02206874080002308,0.1590023934841156,0.8189288377761841
2025-09-12,GOOG,0.027163324877619743,0.9468255043029785,0.026011120527982712
2025-09-15,GOOG,0.2649455964565277,0.7228322625160217,0.012222154065966606
2025-09-15,GOOG,0.08889893442392349,0.6094884872436523,0.3016125559806824
2025-09-15,GOOG,0.0410122387111187,0.9024580121040344,0.05652973800897598
2025-09-15,GOOG,0.1444365382194519,0.8438953161239624,0.011668099090456963
2025-09-15,GOOG,0.09137600660324097,0.8948013782501221,0.013822667300701141
2025-09-15,GOOG,0.02196139469742775,0.94012051820755,0.03791811317205429
2025-09-15,GOOG,0.06481193751096725,0.9189597368240356,0.01622829958796501
2025-09-15,GOOG,0.06320828944444656,0.8206042647361755,0.11618750542402267
2025-09-16,GOOG,0.23031085729599,0.5053285360336304,0.26436060667037964
2025-09-16,GOOG,0.5819879174232483,0.4086593985557556,0.009352710098028183
2025-09-17,GOOG,0.03429025411605835,0.18182450532913208,0.7838851809501648
2025-09-17,GOOG,0.04330345615744591,0.9391799569129944,0.017516596242785454
2025-09-18,GOOG,0.8093649744987488,0.15922942757606506,0.03140561282634735
2025-09-18,GOOG,0.03548601642251015,0.9341461062431335,0.030367804691195488
2025-09-19,GOOG,0.12310317158699036,0.8607506155967712,0.016146156936883926
2025-09-19,GOOG,0.13646750152111053,0.7943024039268494,0.0692301094532013
2025-09-22,GOOG,0.9314940571784973,0.054685551673173904,0.013820403255522251
2025-09-22,GOOG,0.9247153401374817,0.04822935536503792,0.027055369690060616
2025-09-22,GOOG,0.9065799713134766,0.042000941932201385,0.051419079303741455
2025-09-22,GOOG,0.07054197788238525,0.9058495759963989,0.023608479648828506
2025-09-23,GOOG,0.03224587067961693,0.9291965365409851,0.038557618856430054
2025-09-25,GOOG,0.48931819200515747,0.500586986541748,0.01009487733244896
2025-09-26,GOOG,0.058882828801870346,0.9225504994392395,0.018566608428955078
2025-09-26,GOOG,0.05263083428144455,0.9303805828094482,0.016988573595881462
2025-09-27,GOOG,0.09519046545028687,0.8920907974243164,0.012718798592686653
2025-09-29,GOOG,0.017941784113645554,0.12405509501695633,0.8580030798912048
2025-09-29,GOOG,0.04574993625283241,0.9267785549163818,0.02747156098484993
2025-09-29,GOOG,0.8759555220603943,0.11488234251737595,0.009162236005067825
2025-09-30,GOOG,0.03496423363685608,0.937574028968811,0.027461769059300423
2025-09-30,GOOG,0.024989157915115356,0.9479741454124451,0.027036668732762337
2025-09-30,GOOG,0.6609494090080261,0.31594613194465637,0.02310444600880146
2025-09-30,GOOG,0.9377356171607971,0.048480886965990067,0.013783426955342293
2025-09-30,GOOG,0.5561074018478394,0.32278022170066833,0.1211124137043953
2025-09-30,GOOG,0.8857119679450989,0.03700710088014603,0.0772809088230133
2025-09-30,GOOG,0.9458279013633728,0.031200861558318138,0.02297128178179264
2025-09-30,GOOG,0.016948897391557693,0.16078107059001923,0.8222700357437134
2025-10-01,GOOG,0.03490850329399109,0.940777063369751,0.024314405396580696
2025-10-01,GOOG,0.2401382178068161,0.7166236042976379,0.043238215148448944
2025-10-02,GOOG,0.027539551258087158,0.9376149773597717,0.03484542667865753
2025-10-02,GOOG,0.03319084271788597,0.9484583139419556,0.01835090108215809
2025-10-02,GOOG,0.20914889872074127,0.7777488827705383,0.01310218870639801
2025-10-04,GOOG,0.9108805656433105,0.04739606752991676,0.04172336682677269
2025-10-06,GOOG,0.05121868476271629,0.9190675616264343,0.02971377782523632
2025-10-06,GOOG,0.030844764783978462,0.9108222126960754,0.05833300203084946
2025-10-06,GOOG,0.10296816378831863,0.8780132532119751,0.01901860348880291
2025-10-07,GOOG,0.7516125440597534,0.22230273485183716,0.026084644719958305
2025-10-09,GOOG,0.1226944625377655,0.8690062165260315,0.008299313485622406
2025-10-10,GOOG,0.47611770033836365,0.5142123103141785,0.009669965133070946
2025-10-10,GOOG,0.05342188477516174,0.8115760087966919,0.13500206172466278
2025-10-10,GOOG,0.04526698589324951,0.8622260689735413,0.09250692278146744
2025-10-10,GOOG,0.059439193457365036,0.9260251522064209,0.014535645954310894
2025-10-11,GOOG,0.5045819878578186,0.16841666400432587,0.3270013630390167
2025-10-15,GOOG,0.05121868476271629,0.9190675616264343,0.02971377782523632
2025-10-16,GOOG,0.01847015880048275,0.9220137000083923,0.05951613932847977
2025-10-16,GOOG,0.013603250496089458,0.12411736696958542,0.8622793555259705
2025-10-16,GOOG,0.024240288883447647,0.915986180305481,0.05977347865700722
2025-10-16,GOOG,0.3620089292526245,0.627092719078064,0.010898327454924583
2025-10-17,GOOG,0.23043642938137054,0.7442160248756409,0.025347504764795303
2025-10-18,GOOG,0.05955323576927185,0.9261068105697632,0.01433994434773922
2025-10-20,GOOG,0.03800196573138237,0.9230434894561768,0.03895461931824684
2025-10-20,GOOG,0.04864037036895752,0.9331009984016418,0.018258631229400635
2025-10-21,GOOG,0.01593076065182686,0.07016214728355408,0.9139071106910706
2025-10-21,GOOG,0.19942863285541534,0.5938332080841064,0.20673812925815582
2025-10-21,GOOG,0.014821425080299377,0.11194409430027008,0.8732344508171082
2025-10-22,GOOG,0.2767302691936493,0.7075837850570679,0.01568596623837948
2025-10-22,GOOG,0.5302183032035828,0.4025019705295563,0.06727971881628036
2025-10-23,GOOG,0.054237283766269684,0.903388261795044,0.0423743836581707
2025-10-24,GOOG,0.06320828944444656,0.8206042647361755,0.11618750542402267
2025-10-24,GOOG,0.1762719452381134,0.6581842303276062,0.1655438095331192
2025-10-24,GOOG,0.0735563114285469,0.8814631700515747,0.044980600476264954
2025-10-24,GOOG,0.1396864503622055,0.84330153465271,0.017012016847729683
2025-10-27,GOOG,0.033170636743307114,0.9234521389007568,0.043377235531806946
2025-10-27,GOOG,0.06657271087169647,0.9027052521705627,0.03072204813361168
2025-10-27,GOOG,0.0564662329852581,0.9005470275878906,0.042986806482076645
2025-10-27,GOOG,0.14248067140579224,0.845425546169281,0.012093841098248959
2025-10-28,GOOG,0.06441805511713028,0.9136701822280884,0.021911760792136192
2025-10-29,GOOG,0.7775427103042603,0.20002499222755432,0.022432295605540276
2025-10-29,GOOG,0.04706393927335739,0.9249767065048218,0.027959320694208145
2025-10-29,GOOG,0.5525016188621521,0.10781892389059067,0.33967941999435425
2025-10-30,GOOG,0.5702645182609558,0.08178456127643585,0.34795093536376953
2025-10-30,GOOG,0.8660193681716919,0.10991974174976349,0.024060966446995735
2025-10-30,GOOG,0.14441396296024323,0.8427219986915588,0.012864064425230026
2025-10-30,GOOG,0.46208298206329346,0.15386803448200226,0.38404902815818787
2025-10-30,GOOG,0.4351550340652466,0.5485968589782715,0.016248095780611038
2025-11-01,GOOG,0.23431888222694397,0.749893307685852,0.015787821263074875
2025-11-01,GOOG,0.0645304024219513,0.8434852361679077,0.09198436886072159
2025-11-03,GOOG,0.11786577850580215,0.8618545532226562,0.020279666408896446
2025-11-03,GOOG,0.09186866879463196,0.8783847689628601,0.029746564105153084
