date,ticker,sent_score
2025-10-17,AAPL,0.06299930904060602
2025-10-19,AAPL,0.9171802867203951
2025-10-20,AAPL,-0.7700186390429735
2025-10-21,AAPL,0.566936120390892
2025-10-21,AAPL,0.11717939004302025
2025-10-21,AAPL,0.7000249270349741
2025-10-21,AAPL,0.006971484050154686
2025-10-25,AAPL,-0.0033106114715337753
2025-10-26,AAPL,0.9105203524231911
2025-10-26,AAPL,0.024460449814796448
2025-10-27,AAPL,0.040687134489417076
2025-10-28,AAPL,0.16791610792279243
2025-10-30,AAPL,0.9283843310549855
2025-10-30,AAPL,-0.01544184423983097
2025-10-30,AAPL,0.012624597176909447
2025-10-30,AAPL,-0.01801031269133091
2025-10-30,AAPL,0.5888286530971527
2025-10-31,AAPL,-0.021758047863841057
2025-10-31,AAPL,-0.024738170206546783
2025-11-03,AAPL,0.08420111890882254
2025-11-03,AAPL,0.04288027994334698
2025-09-19,AMD,0.02221263013780117
2025-10-08,AMD,0.7930078357458115
2025-10-08,AMD,0.6774007752537727
2025-10-08,AMD,0.155618229880929
2025-10-08,AMD,0.9191859643906355
2025-10-08,AMD,0.8749354779720306
2025-10-08,AMD,0.03454769030213356
2025-10-09,AMD,-0.9292637519538403
2025-10-09,AMD,0.03719707205891609
2025-10-09,AMD,0.043877819553017616
2025-10-09,AMD,0.07406947761774063
2025-10-09,AMD,0.12344688922166824
2025-10-10,AMD,0.03015260398387909
2025-10-10,AMD,0.9111539702862501
2025-10-10,AMD,-0.9471668554469943
2025-10-11,AMD,0.07085515093058348
2025-10-12,AMD,-0.30478794127702713
2025-10-14,AMD,0.05230335332453251
2025-10-14,AMD,0.38061190117150545
2025-10-14,AMD,0.835564442910254
2025-10-14,AMD,0.07017836812883615
2025-10-14,AMD,0.49580699019134045
2025-10-14,AMD,0.11773873586207628
2025-10-14,AMD,0.5617966670542955
2025-10-14,AMD,0.21689364220947027
2025-10-14,AMD,0.875241887755692
2025-10-15,AMD,-0.04260746389627457
2025-10-15,AMD,0.054107691161334515
2025-10-15,AMD,0.9178032539784908
2025-10-15,AMD,-0.03167233243584633
2025-10-15,AMD,0.009538456797599792
2025-10-15,AMD,0.5805436745285988
2025-10-16,AMD,0.2888216217979789
2025-10-16,AMD,-0.8762855231761932
2025-10-16,AMD,0.7255637310445309
2025-10-16,AMD,0.04755451809614897
2025-10-16,AMD,0.3686801791191101
2025-10-16,AMD,0.051655469462275505
2025-10-17,AMD,0.22241093590855598
2025-10-18,AMD,0.9168807305395603
2025-10-19,AMD,0.022627314552664757
2025-10-20,AMD,0.8552806191146374
2025-10-20,AMD,0.018953686580061913
2025-10-21,AMD,-0.9450717773288488
2025-10-21,AMD,0.14698195829987526
2025-10-21,AMD,-0.011655040085315704
2025-10-22,AMD,0.04500674922019243
2025-10-22,AMD,-0.7872726395726204
2025-10-22,AMD,0.14405486546456814
2025-10-23,AMD,-0.7488693632185459
2025-10-23,AMD,0.0014328807592391968
2025-10-23,AMD,0.7687411848455667
2025-10-24,AMD,0.19641029834747314
2025-10-24,AMD,0.060289354994893074
2025-10-24,AMD,-0.5116497427225113
2025-10-24,AMD,-0.1469070129096508
2025-10-26,AMD,0.5524752214550972
2025-10-27,AMD,0.09499520994722843
2025-10-27,AMD,0.006092146039009094
2025-10-27,AMD,0.7086982876062393
2025-10-27,AMD,0.08101104479283094
2025-10-27,AMD,0.803465373814106
2025-10-27,AMD,0.23787358310073614
2025-10-27,AMD,0.0009548366069793701
2025-10-27,AMD,0.04503853153437376
2025-10-27,AMD,0.08551985118538141
2025-10-27,AMD,0.019400622695684433
2025-10-28,AMD,0.07372432015836239
2025-10-28,AMD,0.20921992883086205
2025-10-28,AMD,0.9083561822772026
2025-10-28,AMD,0.103974599391222
2025-10-28,AMD,0.9346080031245947
2025-10-28,AMD,0.9336942452937365
2025-10-29,AMD,0.024795273318886757
2025-10-29,AMD,-0.07794225215911865
2025-10-30,AMD,0.7355396505445242
2025-10-30,AMD,0.8998711258172989
2025-10-30,AMD,0.0010515805333852768
2025-10-31,AMD,0.8664603317156434
2025-10-31,AMD,0.8970911800861359
2025-10-31,AMD,-0.005132026970386505
2025-10-31,AMD,-0.01792462170124054
2025-11-02,AMD,-0.01580413617193699
2025-11-03,AMD,0.21476955339312553
2025-08-11,AMZN,0.889152504503727
2025-08-11,AMZN,0.007634405046701431
2025-08-12,AMZN,0.06384830549359322
2025-08-13,AMZN,0.16850987635552883
2025-08-13,AMZN,-0.7831269651651382
2025-08-13,AMZN,0.044752391055226326
2025-08-13,AMZN,0.047741103917360306
2025-08-13,AMZN,0.10239583812654018
2025-08-14,AMZN,0.08917631581425667
2025-08-15,AMZN,0.06948789209127426
2025-08-15,AMZN,0.43617588747292757
2025-08-20,AMZN,0.10795807559043169
2025-08-22,AMZN,0.13558345660567284
2025-08-25,AMZN,0.03199988603591919
2025-08-28,AMZN,0.05034402012825012
2025-09-02,AMZN,0.035898021422326565
2025-09-02,AMZN,0.04106121510267258
2025-09-02,AMZN,0.04499686881899834
2025-09-02,AMZN,-0.9414776423946023
2025-09-04,AMZN,0.1231808876618743
2025-09-11,AMZN,0.15834038145840168
2025-09-12,AMZN,0.024777138605713844
2025-09-15,AMZN,0.02578241378068924
2025-09-16,AMZN,0.01162794791162014
2025-09-16,AMZN,0.04823923110961914
2025-09-17,AMZN,0.14059119764715433
2025-09-17,AMZN,0.09319435246288776
2025-09-18,AMZN,0.2338237976655364
2025-09-18,AMZN,0.053200154565274715
2025-09-23,AMZN,-0.004366837441921234
2025-09-25,AMZN,-0.0005231350660324097
2025-09-25,AMZN,-0.7619684413075447
2025-09-28,AMZN,0.027325943112373352
2025-09-29,AMZN,0.18815801851451397
2025-09-29,AMZN,0.23170345462858677
2025-09-30,AMZN,0.14366101566702127
2025-09-30,AMZN,0.021191105246543884
2025-09-30,AMZN,0.06636013556271791
2025-09-30,AMZN,0.00040827691555023193
2025-09-30,AMZN,0.1189886974170804
2025-09-30,AMZN,0.10208649095147848
2025-09-30,AMZN,0.04863387066870928
2025-10-02,AMZN,0.11373141128569841
2025-10-08,AMZN,0.13406552467495203
2025-10-08,AMZN,0.04775492288172245
2025-10-08,AMZN,0.10161791183054447
2025-10-08,AMZN,0.05820564925670624
2025-10-09,AMZN,0.023710208013653755
2025-10-13,AMZN,0.17516711726784706
2025-10-13,AMZN,0.04113218653947115
2025-10-13,AMZN,0.010097388178110123
2025-10-13,AMZN,0.049898937344551086
2025-10-13,AMZN,0.12625813484191895
2025-10-14,AMZN,0.005777768790721893
2025-10-15,AMZN,0.3510404862463474
2025-10-15,AMZN,0.00818382017314434
2025-10-15,AMZN,0.01733214594423771
2025-10-15,AMZN,0.021524667739868164
2025-10-16,AMZN,0.08129643555730581
2025-10-16,AMZN,0.04550729691982269
2025-10-16,AMZN,-0.9287648759782314
2025-10-20,AMZN,0.04505199287086725
2025-10-20,AMZN,0.04865803103893995
2025-10-22,AMZN,0.32822718657553196
2025-10-22,AMZN,0.22170976176857948
2025-10-22,AMZN,0.09161473717540503
2025-10-22,AMZN,0.3067665668204427
2025-10-23,AMZN,0.12565013580024242
2025-10-23,AMZN,-0.01465180329978466
2025-10-23,AMZN,-0.0028504878282546997
2025-10-23,AMZN,0.8018856309354305
2025-10-25,AMZN,0.45555891189724207
2025-10-27,AMZN,0.16946274414658546
2025-10-28,AMZN,0.47736295126378536
2025-10-28,AMZN,-0.875653613358736
2025-10-28,AMZN,0.1948916893452406
2025-10-28,AMZN,-0.9600017964839935
2025-10-28,AMZN,-0.9528473122045398
2025-10-28,AMZN,0.08639050740748644
2025-10-28,AMZN,-0.7760035302489996
2025-10-29,AMZN,-0.003938928246498108
2025-10-29,AMZN,0.07952210307121277
2025-10-30,AMZN,-0.06489743664860725
2025-10-30,AMZN,0.705718532204628
2025-10-30,AMZN,-0.02006511762738228
2025-10-31,AMZN,0.6266168393194675
2025-10-31,AMZN,-0.0033503007143735886
2025-10-31,AMZN,0.9006830081343651
2025-10-31,AMZN,0.22948112338781357
2025-11-03,AMZN,0.7277197148650885
2025-11-03,AMZN,0.11390345636755228
2025-11-03,AMZN,0.31946664303541183
2025-08-14,GOOG,-0.036893608048558235
2025-09-02,GOOG,-0.16511644795536995
2025-09-03,GOOG,-0.46200618147850037
2025-09-03,GOOG,-0.31579239666461945
2025-09-11,GOOG,-0.7968603633344173
2025-09-12,GOOG,0.0011522434651851654
2025-09-15,GOOG,0.25272303633391857
2025-09-15,GOOG,-0.2127135992050171
2025-09-15,GOOG,0.07755327131599188
2025-09-15,GOOG,0.061307504773139954
2025-09-15,GOOG,0.04858373478055
2025-09-16,GOOG,-0.034049466252326965
2025-09-16,GOOG,0.5726359831169248
2025-09-16,GOOG,0.895190367475152
2025-09-17,GOOG,-0.7495950348675251
2025-09-17,GOOG,0.02578684687614441
2025-09-18,GOOG,0.7779591269791126
2025-09-19,GOOG,0.10695700906217098
2025-09-19,GOOG,0.0672374814748764
2025-09-22,GOOG,0.9176736595109105
2025-09-22,GOOG,0.8976598549634218
2025-09-22,GOOG,0.855160940438509
2025-09-22,GOOG,0.046933578327298164
2025-09-23,GOOG,-0.006311770528554916
2025-09-25,GOOG,0.47922397032380104
2025-09-26,GOOG,0.04031622037291527
2025-09-26,GOOG,0.03564239479601383
2025-09-27,GOOG,0.08247151877731085
2025-09-27,GOOG,0.006056852638721466
2025-09-29,GOOG,-0.8400609642267227
2025-09-29,GOOG,0.7828800361603498
2025-09-29,GOOG,0.018278367817401886
2025-09-30,GOOG,0.007502436637878418
2025-09-30,GOOG,-0.0020475294440984726
2025-09-30,GOOG,0.6378448642790318
2025-09-30,GOOG,0.4349956214427948
2025-09-30,GOOG,0.8084313347935677
2025-09-30,GOOG,-0.8053212612867355
2025-09-30,GOOG,0.9228566326200962
2025-10-01,GOOG,0.010594135150313377
2025-10-01,GOOG,0.1968996785581112
2025-10-02,GOOG,-0.007305854931473732
2025-10-02,GOOG,0.01483994908630848
2025-10-02,GOOG,0.1960461102426052
2025-10-04,GOOG,0.8691570125520229
2025-10-06,GOOG,0.02150501124560833
2025-10-06,GOOG,-0.027488160878419876
2025-10-06,GOOG,0.08394968137145042
2025-10-07,GOOG,0.7255283277481794
2025-10-09,GOOG,0.11439521983265877
2025-10-09,GOOG,-0.3462586961686611
2025-10-10,GOOG,0.4664483079686761
2025-10-10,GOOG,-0.08158079907298088
2025-10-10,GOOG,-0.047240000218153
2025-10-10,GOOG,0.04490348231047392
2025-10-11,GOOG,0.17757922410964966
2025-10-15,GOOG,0.02150501124560833
2025-10-16,GOOG,-0.8486764244735241
2025-10-16,GOOG,0.35111155081540346
2025-10-16,GOOG,-0.03553323075175285
2025-10-17,GOOG,0.20508836396038532
2025-10-18,GOOG,0.04521337803453207
2025-10-20,GOOG,-0.0009526200592517853
2025-10-20,GOOG,0.030381683260202408
2025-10-21,GOOG,-0.8979761954396963
2025-10-21,GOOG,-0.01500750333070755
2025-10-21,GOOG,-0.007309436798095703
2025-10-21,GOOG,-0.8584130275994539
2025-10-22,GOOG,0.26104332134127617
2025-10-22,GOOG,0.4629379212856293
2025-10-23,GOOG,0.011862941086292267
2025-10-24,GOOG,-0.052979134023189545
2025-10-24,GOOG,0.010727465152740479
2025-10-24,GOOG,0.028575584292411804
2025-10-24,GOOG,0.12267459183931351
2025-10-27,GOOG,-0.010206572711467743
2025-10-27,GOOG,0.013479441404342651
2025-10-27,GOOG,0.13038695137947798
2025-10-27,GOOG,0.01492076925933361
2025-10-27,GOOG,-0.0013754218816757202
2025-10-27,GOOG,0.09736783057451248
2025-10-28,GOOG,0.042506299912929535
2025-10-29,GOOG,0.7551097441464663
2025-10-29,GOOG,0.01910466141998768
2025-10-29,GOOG,-0.01999521814286709
2025-10-29,GOOG,0.2128240466117859
2025-10-30,GOOG,0.22231456637382507
2025-10-30,GOOG,0.8419580068439245
2025-10-30,GOOG,0.07803264260292053
2025-10-30,GOOG,0.1315500345081091
2025-10-30,GOOG,0.41890691593289375
2025-11-01,GOOG,0.21853127144277096
2025-11-01,GOOG,-0.027454115450382233
2025-11-03,GOOG,0.09758633747696877
2025-11-03,GOOG,0.0621222872287035
2025-11-03,GOOG,0.01501031406223774
2025-08-14,META,-0.01673729345202446
2025-08-14,META,0.08851169236004353
2025-08-22,META,0.42002518847584724
2025-09-03,META,-0.5915839485824108
2025-09-05,META,0.03265392500907183
2025-09-09,META,-0.004445847123861313
2025-09-09,META,-0.09302199631929398
2025-09-09,META,-0.4063501860946417
2025-09-11,META,0.036904361099004745
2025-09-17,META,0.0374441035091877
2025-09-18,META,0.3155064797028899
2025-09-25,META,-0.8903527408838272
2025-09-25,META,0.12379133142530918
2025-09-25,META,0.024927085265517235
2025-09-26,META,0.14604748040437698
2025-09-26,META,0.15613921731710434
2025-09-26,META,0.03373968135565519
2025-09-26,META,0.05548310652375221
2025-09-29,META,0.04600389301776886
2025-09-29,META,0.1145816994830966
2025-09-29,META,0.25264134258031845
2025-09-30,META,-0.7199135459959507
2025-09-30,META,-0.9232512712478638
2025-09-30,META,0.18873534305021167
2025-09-30,META,0.12056502886116505
2025-10-01,META,0.009058644995093346
2025-10-01,META,-0.5930014438927174
2025-10-01,META,0.023023229092359543
2025-10-01,META,0.0008378997445106506
2025-10-01,META,0.05865065846592188
2025-10-01,META,0.19122379086911678
2025-10-01,META,0.29802194610238075
2025-10-01,META,-0.9148823227733374
2025-10-02,META,-0.5570115000009537
2025-10-02,META,0.10152559820562601
2025-10-02,META,-0.001639295369386673
2025-10-02,META,-0.0018511191010475159
2025-10-03,META,0.009759696200489998
2025-10-03,META,0.01245521754026413
2025-10-06,META,0.5054168589413166
2025-10-07,META,0.08196450583636761
2025-10-07,META,-0.9144681943580508
2025-10-07,META,0.04242806136608124
2025-10-08,META,0.24574141297489405
2025-10-08,META,0.9321686653420329
2025-10-08,META,-0.029015636071562767
2025-10-09,META,0.06006496865302324
2025-10-11,META,0.616794565692544
2025-10-11,META,0.03605767339468002
2025-10-13,META,0.00039464980363845825
2025-10-13,META,0.11711710318922997
2025-10-13,META,-0.8400623723864555
2025-10-13,META,0.07632199674844742
2025-10-14,META,-0.7825346868485212
2025-10-14,META,0.8480113307014108
2025-10-15,META,-0.03577655926346779
2025-10-15,META,0.724388943053782
2025-10-15,META,-0.0012480057775974274
2025-10-15,META,0.01803506724536419
2025-10-15,META,0.07678576931357384
2025-10-15,META,0.10784985963255167
2025-10-15,META,-0.37782975286245346
2025-10-15,META,-0.8062785984948277
2025-10-15,META,-0.5744097735732794
2025-10-15,META,-0.008733849972486496
2025-10-15,META,0.17077230848371983
2025-10-15,META,0.5356045002117753
2025-10-15,META,0.079773785546422
2025-10-15,META,0.7406550440937281
2025-10-15,META,0.14575257152318954
2025-10-16,META,0.0824958709999919
2025-10-16,META,0.5759460274130106
2025-10-16,META,0.23949447460472584
2025-10-16,META,0.15133071038872004
2025-10-16,META,0.06579696945846081
2025-10-17,META,0.036225685849785805
2025-10-17,META,0.8310680575668812
2025-10-17,META,0.08476221840828657
2025-10-17,META,0.03736474551260471
2025-10-18,META,0.14984384644776583
2025-10-21,META,0.8709786226972938
2025-10-22,META,-0.7593682873994112
2025-10-22,META,-0.9108339808881283
2025-10-23,META,-0.8464924795553088
2025-10-24,META,0.0370162483304739
2025-10-25,META,-0.834858002141118
2025-10-28,META,0.1279067462310195
2025-10-29,META,0.006885655224323273
2025-10-29,META,0.07113723084330559
2025-10-30,META,0.004149306565523148
2025-10-30,META,-0.8994954284280539
2025-10-31,META,0.10223301965743303
2025-11-01,META,0.09038446843624115
2025-11-03,META,0.43973570968955755
2025-08-20,MSFT,0.8374424446374178
2025-08-20,MSFT,-0.5844852700829506
2025-08-27,MSFT,-0.8695051465183496
2025-08-29,MSFT,-0.9013679781928658
2025-08-29,MSFT,-0.7725156135857105
2025-09-04,MSFT,0.07507529389113188
2025-09-04,MSFT,0.11337054148316383
2025-09-04,MSFT,-0.011853944510221481
2025-09-09,MSFT,-0.025407735258340836
2025-09-09,MSFT,-0.022034546360373497
2025-09-10,MSFT,0.1480082981288433
2025-09-11,MSFT,0.03188745304942131
2025-09-11,MSFT,0.08203584142029285
2025-09-11,MSFT,0.11566608399152756
2025-09-11,MSFT,0.1353528592735529
2025-09-12,MSFT,0.7623640447854996
2025-09-12,MSFT,0.27254330459982157
2025-09-12,MSFT,0.09076484851539135
2025-09-16,MSFT,0.5056617222726345
2025-09-17,MSFT,-0.8737387787550688
2025-09-18,MSFT,0.3236409369856119
2025-09-18,MSFT,0.05028916709125042
2025-09-18,MSFT,0.13998480141162872
2025-09-18,MSFT,0.12736562453210354
2025-09-18,MSFT,0.037546029314398766
2025-09-18,MSFT,0.1607907610014081
2025-09-18,MSFT,0.44089553970843554
2025-09-22,MSFT,0.9277839809656143
2025-09-22,MSFT,-0.04902321845293045
2025-09-22,MSFT,0.7436051247641444
2025-09-22,MSFT,0.4301966819912195
2025-09-23,MSFT,0.1567356027662754
2025-09-23,MSFT,0.03822169825434685
2025-09-24,MSFT,0.0740612531080842
2025-09-24,MSFT,0.14319715276360512
2025-09-24,MSFT,0.8619322907179594
2025-09-24,MSFT,0.12696840707212687
2025-09-25,MSFT,-0.02786346711218357
2025-09-25,MSFT,0.04032106604427099
2025-09-25,MSFT,0.12629110645502806
2025-09-25,MSFT,0.20518253836780787
2025-09-25,MSFT,0.14436168689280748
2025-09-25,MSFT,0.020552337169647217
2025-09-28,MSFT,0.19692064821720123
2025-09-29,MSFT,0.05786399822682142
2025-09-29,MSFT,0.1646933276206255
2025-09-29,MSFT,0.1364608220756054
2025-09-30,MSFT,0.02879425324499607
2025-09-30,MSFT,0.048880151472985744
2025-09-30,MSFT,-0.003251023590564728
2025-10-01,MSFT,0.4313946822658181
2025-10-01,MSFT,0.1618492640554905
2025-10-01,MSFT,0.1578985946252942
2025-10-02,MSFT,0.4064192967489362
2025-10-02,MSFT,0.205201905220747
2025-10-02,MSFT,0.08012641500681639
2025-10-02,MSFT,0.28212206065654755
2025-10-02,MSFT,0.3021475477144122
2025-10-02,MSFT,0.15136805921792984
2025-10-08,MSFT,0.002350650727748871
2025-10-09,MSFT,0.03477880172431469
2025-10-09,MSFT,0.5580437686294317
2025-10-09,MSFT,-0.592254213988781
2025-10-09,MSFT,0.0544364582747221
2025-10-09,MSFT,-0.02108602225780487
2025-10-09,MSFT,-0.007105693221092224
2025-10-09,MSFT,0.0260396059602499
2025-10-09,MSFT,-0.8122402392327785
2025-10-10,MSFT,-0.17615047469735146
2025-10-12,MSFT,0.17432397603988647
2025-10-13,MSFT,0.03613892011344433
2025-10-13,MSFT,0.11423228867352009
2025-10-16,MSFT,0.8435691213235259
2025-10-16,MSFT,0.27512666769325733
2025-10-16,MSFT,0.18136515375226736
2025-10-16,MSFT,0.09245451726019382
2025-10-17,MSFT,0.13080759160220623
2025-10-21,MSFT,0.06690232828259468
2025-10-21,MSFT,0.09763094037771225
2025-10-21,MSFT,0.1981775788590312
2025-10-24,MSFT,0.09949927497655153
2025-10-26,MSFT,0.0063948854804039
2025-10-27,MSFT,0.7817117515951395
2025-10-27,MSFT,-0.11088374257087708
2025-10-28,MSFT,0.6882516853511333
2025-10-28,MSFT,0.044589314609766006
2025-10-28,MSFT,-0.005665965378284454
2025-10-28,MSFT,0.7880405383184552
2025-10-28,MSFT,0.06138647813349962
2025-10-28,MSFT,0.6177005004137754
2025-10-29,MSFT,0.7280157953500748
2025-10-29,MSFT,0.645682972855866
2025-10-29,MSFT,0.02621564269065857
2025-10-29,MSFT,0.020487932488322258
2025-10-30,MSFT,0.9203317863866687
2025-10-30,MSFT,-0.0030520856380462646
2025-08-10,NFLX,0.07360425870865583
2025-08-11,NFLX,0.1900577861815691
2025-08-12,NFLX,0.11391498893499374
2025-08-13,NFLX,-0.005931030958890915
2025-08-14,NFLX,0.2701449925079942
2025-08-18,NFLX,0.047120351344347
2025-08-18,NFLX,0.04886182025074959
2025-08-25,NFLX,0.6145614804700017
2025-08-26,NFLX,0.8230173354968429
2025-08-26,NFLX,0.34376609697937965
2025-08-26,NFLX,-0.013832174241542816
2025-08-26,NFLX,0.3317875452339649
2025-08-27,NFLX,0.010715212672948837
2025-08-28,NFLX,0.10302772745490074
2025-08-29,NFLX,0.009517505764961243
2025-09-01,NFLX,0.037856217473745346
2025-09-03,NFLX,0.02949199080467224
2025-09-04,NFLX,0.09391350485384464
2025-09-05,NFLX,0.09476634953171015
2025-09-10,NFLX,0.1260394426062703
2025-09-10,NFLX,-0.1180260144174099
2025-09-11,NFLX,0.09294653683900833
2025-09-11,NFLX,0.07377982884645462
2025-09-12,NFLX,0.10446588695049286
2025-09-14,NFLX,-0.04476313106715679
2025-09-15,NFLX,0.09942370653152466
2025-09-15,NFLX,0.02952941507101059
2025-09-15,NFLX,0.04717157036066055
2025-09-22,NFLX,0.21838643215596676
2025-09-24,NFLX,0.01624039188027382
2025-09-26,NFLX,0.008907653391361237
2025-09-29,NFLX,-0.009002972394227982
2025-10-01,NFLX,-0.9271828513592482
2025-10-01,NFLX,0.03535397909581661
2025-10-03,NFLX,-0.03447223827242851
2025-10-06,NFLX,-0.008701212704181671
2025-10-07,NFLX,-0.01977580040693283
2025-10-07,NFLX,-0.22407176718115807
2025-10-07,NFLX,0.2502009626477957
2025-10-08,NFLX,-0.0023169927299022675
2025-10-10,NFLX,-0.005631491541862488
2025-10-12,NFLX,0.02111113630235195
2025-10-13,NFLX,0.01677623577415943
2025-10-14,NFLX,0.01830962486565113
2025-10-14,NFLX,0.06720181182026863
2025-10-14,NFLX,0.00510055385529995
2025-10-15,NFLX,0.017970629036426544
2025-10-17,NFLX,0.04894638992846012
2025-10-17,NFLX,0.027525704354047775
2025-10-20,NFLX,0.03243432007730007
2025-10-20,NFLX,0.031181825324892998
2025-10-21,NFLX,0.09609593357890844
2025-10-21,NFLX,0.25998268090188503
2025-10-21,NFLX,-0.9506595986895263
2025-10-22,NFLX,-0.8585007078945637
2025-10-22,NFLX,0.04599698260426521
2025-10-22,NFLX,-0.9448487618938088
2025-10-22,NFLX,-0.9214043552055955
2025-10-22,NFLX,-0.8826466193422675
2025-10-22,NFLX,-0.922520250082016
2025-10-22,NFLX,-0.9267395753413439
2025-10-22,NFLX,-0.8906418578699231
2025-10-23,NFLX,0.009900160133838654
2025-10-24,NFLX,0.01928727701306343
2025-10-24,NFLX,-0.852692250162363
2025-10-24,NFLX,0.0658227764070034
2025-10-24,NFLX,-0.08091012388467789
2025-10-27,NFLX,0.07415132597088814
2025-10-27,NFLX,0.02200031653046608
2025-10-28,NFLX,-0.05261005274951458
2025-10-29,NFLX,0.01559576764702797
2025-10-29,NFLX,-0.011988446116447449
2025-10-30,NFLX,0.022507792338728905
2025-10-30,NFLX,0.06752418726682663
2025-10-30,NFLX,-0.06605859100818634
2025-10-30,NFLX,-0.08663441985845566
2025-10-30,NFLX,0.02555141970515251
2025-10-31,NFLX,0.06677722744643688
2025-10-31,NFLX,-0.060120321810245514
2025-10-31,NFLX,0.06253261212259531
2025-10-31,NFLX,0.003505786880850792
2025-10-31,NFLX,0.015644794330000877
2025-11-03,NFLX,-0.10469629243016243
2025-11-03,NFLX,-0.007541075348854065
2025-08-22,NVDA,0.5054798163473606
2025-08-22,NVDA,0.22150119952857494
2025-08-25,NVDA,0.40776914078742266
2025-08-27,NVDA,-0.9599051168188453
2025-08-30,NVDA,0.01144837774336338
2025-08-31,NVDA,-0.014198893681168556
2025-09-02,NVDA,-0.9315142817795277
2025-09-02,NVDA,-0.8444693069905043
2025-09-03,NVDA,0.01963505521416664
2025-09-03,NVDA,-0.6339684836566448
2025-09-05,NVDA,0.16377538908272982
2025-09-08,NVDA,-0.04248755797743797
2025-09-09,NVDA,0.12497106660157442
2025-09-09,NVDA,0.40789454244077206
2025-09-09,NVDA,-0.013357531279325485
2025-09-09,NVDA,0.6598992627114058
2025-09-09,NVDA,0.002795550972223282
2025-09-10,NVDA,-0.38174277544021606
2025-09-11,NVDA,0.017792029306292534
2025-09-12,NVDA,-0.004111438989639282
2025-09-15,NVDA,-0.6100745815783739
2025-09-16,NVDA,0.29326673690229654
2025-09-16,NVDA,0.023145973682403564
2025-09-16,NVDA,0.6930045187473297
2025-09-17,NVDA,-0.8720491491258144
2025-09-17,NVDA,0.03203727863729
2025-09-18,NVDA,0.08962737768888474
2025-09-18,NVDA,0.08091820776462555
2025-09-18,NVDA,0.280836942140013
2025-09-18,NVDA,0.26165270060300827
2025-09-18,NVDA,0.17882922012358904
2025-09-18,NVDA,0.1596401482820511
2025-09-18,NVDA,0.9246780583634973
2025-09-18,NVDA,0.6446793358772993
